9.0	51	1.190552349754377	1.601100332163290	2.167215670149126	3.602582014673867	5.759449901970759	12.485903086047390	64.139088881258672	85.586753083552949	89.718689899219527	90.765224448039646	92.563554978773325	92.463157001575482	92.199286304536969	93.330985255820309	93.824094351988180	93.354806100383726	92.504667008345507	92.965180552905906	94.258933886908792	93.396775784292274	93.694499544002696	93.168265910017126	94.564662158247103	94.012489016603482	93.816867575123027	93.731525005109319	94.956913780732535	93.912604588636782	93.055491739095459	93.186821044577869	94.628732741237698	93.658718909378223	94.832968489402091	93.114071515232084	93.613835027470344	93.496595705906813	93.791212031637755	93.679007259203701	95.180629994799190	93.888072006101424	92.966333875189093	91.986412626183480	92.954518829578561	91.649188710115340	89.962575704487847	86.699147251266680	71.639690134208152	18.610563574424699	6.127769074533466	3.868216744716218	2.241235599933781	1.653059617541145	1.202909880655747
8.5	50	0.000000000000000	1.647980400416556	2.466681263019468	3.554274926425869	6.144702887349699	14.742763496896396	65.965709850851127	89.605230097376392	91.292953083155666	92.461443749274395	93.700781528584372	95.257296689898439	94.421314932096109	94.287903867549289	94.376810735314095	95.660695073835100	94.355873992722621	94.020848894163365	94.554822416809273	94.518919549854942	94.095511215123764	93.076920377978922	94.329209741415326	95.127436519435221	94.440964147448568	93.626154118847239	94.440932215211461	94.681209557342243	94.256673317671755	94.098153505969449	94.450961582407302	93.484999599749187	94.421138921924012	93.375074317868766	93.927432319867648	94.222772431657361	94.376696767103439	94.129966117734426	95.219902176810777	95.437229876513769	94.473150260504951	93.115747797454262	93.618735399423798	94.479800823516030	91.505747444163816	89.215562112590973	73.500966787142289	22.787998349180789	6.600157061238678	4.057094449184129	2.669633647177062	1.736489326652743	0.000000000000000
8.0	49	1.350948879184205	1.816641854791317	2.497254055086323	4.113912045194422	6.529955872728639	14.662773585448505	67.792330820443581	89.482585411166355	93.386448586752351	93.052670290934714	94.520830696391300	95.710141766835363	95.940772866399740	95.189062417880393	93.734549647883824	95.247275498486573	95.237284994546499	95.354894815321373	95.420587336309993	95.150713509718315	95.091705388658482	94.608687005195151	94.547819910000044	94.899169024756418	95.193398376388799	94.706300349987771	94.499451403923842	95.223146744829464	95.191838468279883	95.043364372608238	95.591960482672903	95.640666554441708	95.991513280675989	95.470790998741037	94.498047502474122	95.010496034180960	95.362836487384214	95.317909957913386	96.131782718195709	96.030608745945372	96.373289492862682	94.825693421025676	93.924874147146326	94.077598621326089	92.365051136060401	89.927469482933560	75.362243440076426	22.948631885094422	7.072545047943890	4.501160849403091	2.643715212937593	1.909599443568222	1.367420802882789
7.5	48	0.000000000000000	1.770384084478185	2.701830108367638	3.874163326536860	6.574390997271061	14.582783674000613	67.629130418322973	89.359940724956317	91.981072552467936	91.841958131320837	94.825366256015883	97.121666814652002	96.129285277411398	96.793023289688747	95.719689467078553	96.356572277680868	95.768653597865011	96.740858036265649	96.176046588265677	95.571641764049872	95.408901262210676	95.718302344143183	95.507074657431289	94.728021293201579	95.262220993802970	95.506197500791203	95.447315053462290	96.520087549771873	95.498555236393059	95.291505033510688	96.220114528545892	97.494192854668782	97.046418888351525	98.018528893945287	96.008016014617681	95.958327715208114	95.632879591690767	95.647054508339181	95.661378987563637	96.180132896209315	96.196784664467472	95.888862246639405	95.308381510755751	95.540668378581586	93.103709768573907	90.639376853276133	75.655682407303402	23.109265421008057	7.322753885444396	4.231288687546749	2.858154724294514	1.890772431799764	0.000000000000000
7.0	47	1.416652045388075	1.936364185814409	2.665518967369183	4.299178756261310	6.618826121813482	15.510738260939990	67.465930016202378	89.883471154698640	93.335942766842251	94.007146045358823	95.817009381699378	95.324046154761902	94.661678138905089	95.472954407566064	95.994612653060742	96.166802711790865	94.739899082967042	96.259600254442887	96.971099216437167	95.751509186377518	95.253955551991183	96.022371637836358	97.034155082380337	96.237522182081250	95.621266804830270	95.225795563343354	95.263523759362258	95.663492125858610	94.990789894009822	95.665932719771106	96.502799743331195	96.537724834463120	96.681440524116027	96.444796609356501	95.557159946843171	95.641286847363162	95.563299655831571	96.151482558572212	94.686545827510372	96.258773353305003	96.344854022158501	96.264809161004706	95.879121270655702	95.129908948226912	93.869742706377494	91.583445391305460	75.949121374530364	22.366713809854978	7.572962722944901	4.694030456889298	2.666842564893949	1.978701273321043	1.431909635038767
6.5	46	0.000000000000000	1.892901646022191	2.809747566433547	4.038206609325717	6.804549833129554	16.438692847879366	69.509507013139299	90.407001584440962	93.121491089885566	95.033673901572811	94.852325619632694	93.695830283791153	94.507485305731350	94.442503548609679	95.758932992213062	97.576126833454836	95.958408322367802	96.586544682101703	96.086829530583472	95.209340213031822	95.778557579607664	96.083073572830699	96.501787903542038	97.566645547912827	96.156189946202446	94.512194188389685	95.337097684045787	95.879567300290489	95.911004115678594	95.878636208232734	95.985629247589188	95.472466215736475	95.584731420709076	95.522057072521548	95.921137056299131	95.486360071569806	96.299571009965220	98.709030242607710	96.716621811990350	97.823560667341809	96.850537544675944	96.946399104565202	96.037459406949893	95.230103437292868	93.950029366185049	92.527513929334788	75.393471859803810	21.624162198701903	7.210176468476248	4.305027852171593	2.910058786584043	1.925280461551691	0.000000000000000
6.0	45	1.317629506268489	1.924813508726417	2.642363043017099	4.417024590251057	6.990273544445627	16.262267652608688	71.553084010076219	91.741448050125882	93.709346106686226	94.856098637101013	94.862788911467419	95.005664848569694	95.229929251619481	95.388850001370585	95.022488933727004	95.596698864826024	94.931062690947641	95.684030965451825	95.580334010763181	96.135943748310012	96.567860980576953	95.866818092048675	95.323277411044273	95.929208817362493	96.924653243676985	95.646663779349296	95.693105488140716	96.296285985051327	96.895023060181330	96.500722363882190	96.088614823056346	95.553519224954115	94.662961870462269	95.851384475188780	97.118971134261969	96.027664260436012	95.439594069851779	96.959214680609335	95.647350510501525	96.759781727064961	96.287336384638238	97.057926392553782	96.094213815285798	95.541502039359628	94.172757391735061	91.629326332933886	74.837822345077257	20.980558502497043	6.847390214007595	4.512035307854708	2.743084267718937	2.029134825349051	1.462485859828992
5.5	44	0.000000000000000	1.846359839597890	2.801747780220999	3.997255164215787	6.880310231178415	16.085842457338011	71.085788521269890	93.075894515810802	94.000783503349737	95.818585628677582	95.330061357273266	96.234110947400737	95.637399841174258	96.860478271526176	95.769419257357242	94.857117001174615	95.408299153885935	95.638182477994746	95.855525513960345	97.186239788868065	96.001444139546379	95.493060403742803	95.036937819227930	93.902259066815901	95.326935285312516	95.456702197189813	95.596401727073712	96.717448091592757	96.496482078862499	97.140615364058348	96.296741026574097	95.990033990561386	95.519288674526280	96.101547823509350	96.475398659510503	96.065731766060495	96.249909349437388	98.040883899476327	96.662803572739321	97.280879345778303	97.119329399863730	98.903756265725860	96.872431272318892	96.668933513124799	94.134111089759926	90.731138736532969	74.474456388707637	20.336954806292184	7.035348360134286	4.152638897520708	2.920563095015538	1.985688712296583	0.000000000000000
5.0	43	1.461710003781332	1.975353954924755	2.721013074053221	4.407231639261282	6.770346917911202	16.271918899541291	70.618493032463562	92.619790043664793	93.399307762224367	94.965096986144474	94.404759941547326	95.265923856143772	94.225080894150622	95.732647461192187	96.337592823001145	95.815565237761803	96.206834445426722	95.916386088550524	95.017345778215372	96.049868805338122	94.758615384997682	95.449944106183864	95.429154395308743	95.498452065068406	95.024126633567363	95.140435218602406	94.518351131371560	95.425365884804989	95.232841799617574	96.298056550091502	95.967699928620306	95.703376477663213	95.322611013572143	96.004372139906394	96.615343914210200	96.375753554559182	95.453427662360937	96.893155615580866	95.682100535201130	96.160992080423938	96.005345603312506	96.923382499556510	95.822821495139124	95.687949945649166	94.963614717646891	91.585720459887710	74.111090432338003	20.696621004196025	7.223306506260978	4.640525046587332	2.800840502525923	2.057122898174704	1.481664489806968
4.5	42	0.000000000000000	1.872332902266578	2.859939180767414	4.140311400864919	6.809982321497251	16.457995341744571	70.708759280199672	92.163685571518783	94.116583820514109	96.237734612128619	95.205836609292007	96.199743641476417	95.366964955258211	95.507437856090817	95.905862736147725	95.860716681444742	96.251283649440424	96.803181652565243	95.987389971363456	97.237274269271396	95.763046718330671	96.118946240686213	96.478521369946591	97.638268164581618	96.090966597633383	95.562560912280901	95.147111011196870	95.232822516638095	95.843588987033542	96.851069108069794	96.088692639289775	95.533160977899016	95.575770483507867	95.977985808333870	96.392209596967334	97.368510875605082	97.007183879282678	98.396210365285100	96.365737987366856	95.675642837403785	96.361148857757016	96.961606634048522	96.242425553926438	95.296430056685821	94.536266030721890	92.440302183242466	74.271551166959625	21.056287202099863	7.247660668422055	4.385314280041721	2.985650790407080	1.960297888069342	0.000000000000000
4.0	41	1.473348283696409	1.993916118324359	2.706099345884937	4.449928917939612	6.849617725083299	16.702980906115805	70.799025527935768	92.738244853156729	94.665607336184664	94.855393356371152	93.981108242015679	95.223642766719664	95.535597429314990	95.331029401907344	95.917703584054166	95.793176216533411	96.134401818324974	96.277764426198473	94.891758185401812	95.769616217837239	94.937350978367377	95.858457773006620	96.727716679209777	96.555482112281922	96.138910680103649	96.270462406916295	95.274709484496924	95.520980790679388	96.057622523808718	96.134268265236727	96.002840542569956	95.452820045534480	95.469324134226454	95.851254541893042	95.606997789720182	96.965560290184285	96.810586613879607	96.532756225757012	95.708998211577395	96.350644653256808	96.802000356263264	97.571029721391568	96.888844029832313	96.237833647158311	95.444717165312412	92.603530301036500	74.432011901581262	20.201406194819974	7.272014830583133	4.662137152813338	2.796150490991335	2.047328476527636	1.495371957054563
3.5	40	0.000000000000000	1.923883941449511	2.888097595736201	4.103687199925294	6.870788048037339	16.947966470487039	71.393936364066860	93.312804134794675	94.350307152433345	94.537123235155661	94.987130087992995	95.178121754071555	95.173270271956810	94.363378738169402	95.002344520595997	95.259882782309759	96.192567870383655	97.281716048501877	95.751381930469321	96.012081438308400	95.624876444168663	95.649817193763099	95.639184102075674	95.717032925232658	96.427995580895882	98.105668550783690	96.392403556950683	95.518768637773803	95.696612522453620	95.625540886498428	95.594727924288151	94.805954527442509	95.610070778234018	96.350710435291660	96.280079123767564	98.076145881532256	96.453985461129818	95.215229712285932	95.988550571897207	97.215937207782815	97.682758359969725	99.631667865422159	97.467378665702043	97.321343336802713	95.080069456960885	92.766758418830520	73.327388905283271	19.346525187540081	7.170623362179670	4.195069009637160	2.918878901115679	1.937493569995306	0.000000000000000
3.0	39	1.512586908224758	2.036214442000754	2.818719895685064	4.444822860702001	6.891958370991378	16.919743818985609	71.988847200197938	92.914997021896397	94.885693903598366	95.460399643430193	96.252167120729055	95.581299443958912	95.615983166271278	94.922170239513193	94.468412977850676	95.764121370476730	96.094270832398010	95.634496336322513	94.819972049665182	95.703145901337976	95.900256166235764	95.647546486370558	94.462169610097178	95.606304321626368	95.750370167463544	96.297003077188720	96.670467554748328	95.960584641551236	95.584518041733503	95.618436742791303	95.944575740641682	95.067189652657220	95.814294015975435	95.875567720315559	95.086462388526144	95.767913954288119	95.713979636821477	95.958739429192320	95.814037155942714	96.706673829993136	97.081428010410647	97.426891878306435	96.027659430751001	96.084495641364640	94.787458906897911	92.560201704735277	72.222765908985281	20.262426113161965	7.069231893776206	4.520810839569929	2.746802533838915	2.017880988294081	1.474747274632512
2.5	38	0.000000000000000	1.889667022643684	2.849920334714268	3.964925976206269	6.904883246632588	16.891521167484182	71.688778445533359	92.517189908998134	94.383679941561553	96.166614314237705	95.686366140286140	95.278925734763774	95.154088397353405	95.240906075761401	95.705544541749859	97.233918889348473	95.843019822908346	94.342026414725012	95.412145843693622	96.080273951142544	95.891021620146148	96.577942975386179	95.920936283651329	96.495644583712092	95.684968381249433	94.661506035759345	95.738454427067936	96.068584331949282	95.982181697380085	95.319112302291614	95.169777644497401	93.703934326569282	95.374516782922356	96.250804041469024	95.392712372057389	94.195067910272599	95.895407136101355	97.091711211719186	96.457672258867120	96.715292945836353	96.974373662131512	96.966812206641919	96.489634799913432	96.201520891006908	94.543909723005655	92.353644990640035	72.141620634540999	21.178327038783852	7.025710564321701	4.072139921027435	2.851494261532917	1.912480574709589	0.000000000000000
2.0	37	1.513171734202496	2.018390253708020	2.726368444322055	4.414620951396229	6.917808122273799	17.172052787259656	71.388709690868794	91.680577041416370	93.965221639412036	94.883630105079106	95.047757391413995	95.100566536493091	94.480538612617181	95.419109029585684	95.878940224038885	96.171553216695941	95.701863155161888	95.744524634682648	96.406310959241722	95.810676477556925	95.005613387820105	95.935763540184880	96.147987965409882	96.147319427845105	95.832352738062767	95.931973816776093	95.553259785814774	96.229968282760098	96.956512113545941	95.979649180507863	95.711488208487026	95.487553983885633	95.729034747675669	95.923978826972231	96.038515147961789	95.994082808055964	96.580869785592157	96.685596962881576	96.209647721970214	96.707743098352509	97.133961485637116	96.523278597752196	96.762546671253872	96.232389644762222	94.833014103477751	92.845188239303042	72.060475360096731	19.703727652926897	6.982189234867195	4.458407091663778	2.674554016555730	1.995442017064816	1.437811159539000
1.5	36	0.000000000000000	1.944353813663847	2.871161332560118	4.049381262782793	7.025507528520570	17.452584407035129	71.646507492027553	90.843964173834593	93.555203416279099	94.354927075252661	95.107393072689177	95.595044407177440	95.397420346204498	96.076051205925296	95.501189393468991	95.871490598234544	95.721587721828314	96.527898009601984	96.121324747494910	95.750507612023313	95.574755232514889	96.011509832123366	95.884272464660981	96.113292424195706	96.329688655009093	97.680776707467473	96.218206706061565	96.341516899730408	96.209866919826183	95.931484097706885	95.932796475559016	96.805758652810553	95.930903375149484	95.677561370782442	96.078884027480115	97.161878388397298	96.718199087424040	96.860159132244732	96.567268646347486	96.772070239966354	96.725970893190592	95.229794027475876	96.039877270581727	97.132476913310356	94.996609776933681	93.336731487966063	71.940901331175681	18.229128267069942	6.855497938464373	4.104745194204751	2.859224538704744	1.956922317454944	0.000000000000000
1.0	35	1.526404592804164	2.038314155398251	2.764541809471777	4.502345412843344	7.133206934767340	17.458254175523578	71.904305293186312	91.711993956874693	95.056700776617120	95.212617692647669	95.431843416912585	95.597226845683281	95.438047159098090	95.034416982024169	94.178275545677209	95.517783237217500	94.785099124314826	95.450670790976488	95.800582409112621	95.691008129228024	95.531390098092800	95.193474317359659	95.264299636914956	95.668334438894249	95.692332750310442	96.226483291114221	95.297273431233592	96.025628896413380	95.609954568321484	96.184602974288808	95.282454943231599	96.107885480535089	95.511258729329285	95.774096041182474	95.437581202778915	95.860749073843635	96.269889043461987	95.973265950920862	96.427197491208616	96.875445739860936	97.768057819683023	96.274070522900999	95.034691470286788	95.845955291135780	94.684216602980541	93.744094138746377	71.821327302254630	18.990322266982826	6.728806642061549	4.426555036034521	2.700676626603550	2.011606923242336	1.461320833363897
0.5	34	0.000000000000000	1.917956405653218	2.873738411528133	4.062251644351467	7.172084325264453	17.463923944012027	72.361936809076383	92.580023739914779	94.384724022746894	96.006999501808323	95.558476566764838	95.923972399544994	95.318601554678224	94.445294017396094	95.215848756645556	97.236267680643408	95.389359613610623	94.689103620876537	95.316720139091487	95.681552397683376	95.330905648786484	93.966697702307513	94.984863358937957	95.603412944155892	95.837114996672852	96.235550275445377	95.885489314556040	96.853770686368037	96.646777357296216	97.914518287895248	96.612849451407214	96.832069596768918	96.239630274172796	96.469982861839270	95.641410706076229	94.573647660736356	95.332771794418278	94.335818136768125	96.011875939156369	96.534457408585752	96.637810902855477	97.063738774158324	96.257981002767863	96.532436177965437	94.803401925449407	94.151456789526691	72.014727871001170	19.751516266895710	6.711998986068529	4.171991681268232	2.845449154116407	1.927507915546951	0.000000000000000
0.0	33	1.535618202082925	2.018251912321157	2.750203786636070	4.531164082647869	7.210961715761567	17.684672942876631	72.819568324966454	92.593113783823796	93.895172072647355	95.578082231394220	94.871090948793466	95.504466549844338	95.467092642673691	95.260441032867178	95.003557782865542	95.778097018580056	94.846968028607691	94.946049106509378	95.095642128693413	95.189635221922202	96.143982397062246	94.898640087439986	95.105043152373497	95.610629448274480	95.817164016779671	96.028588170412192	95.155362865177167	96.156350535451097	96.208865886600094	97.659313274251048	96.422354977733079	96.418376316902453	96.145209908753714	96.516783087095135	96.084431098950361	95.344025407148678	96.151732336706630	95.646532939187694	96.750030720063009	96.223034748455490	95.184989608994798	95.636291609544003	96.401057588660919	96.310528582150312	93.845498131324945	94.189796166968819	72.208128439747711	19.044508708614103	6.695191330075510	4.404748104405584	2.581620393046894	1.983689124958417	1.475278139872308
-0.5	32	0.000000000000000	1.869229254912414	2.868382871698677	4.101239183842376	7.092179212374690	17.905421941741231	73.857164902352366	92.606203827732813	94.462133730230761	97.539066402327720	95.454944661280223	95.755710208365201	95.771622817381143	96.125819688533397	95.458865713510875	96.025594582203581	95.563248387977467	95.152482647859841	94.894435251510316	93.837363964249803	94.649660885879101	94.378837098016717	95.053068770509199	95.916897679788860	96.133493026751637	96.906275524246553	95.926834403122342	96.407402703659088	97.104983227962407	100.091513944775755	97.069687055878134	96.273870784354088	96.394460381766862	97.367508478837195	95.667584165951538	94.566290532201336	95.779826753669298	95.348550563213010	95.959223845375334	96.422661256178372	95.508617759620236	93.895380466361999	96.008029710631831	98.463122430649932	95.181419188831768	94.228135544410932	71.401752900209431	18.337501150332496	6.584144936418177	4.170189013231699	2.822768228378564	1.950350051367512	0.000000000000000
-1.0	31	1.507385616139239	2.021746789351885	2.752859261403850	4.481941317142815	6.973396708987813	17.931584012829752	74.894761479738278	92.104557574037443	93.808092618215127	95.236760302638160	93.653911085634491	94.958546183746691	95.737868729952297	95.577943728842286	94.680490800440950	95.641423610000771	96.227948293238725	95.935503179038534	95.492252265238179	94.801756381194707	94.238460084187636	94.539967397148814	94.811497151857722	95.831834152581251	95.893634886191450	96.044423006693009	95.238296519406546	95.709761863903481	95.712150376814677	96.895739952868198	95.491008516649600	95.614959640591863	95.791252355122467	96.242459509502567	94.652106553817276	95.908690313801387	97.052733582556229	95.519307002821023	95.315652842046973	96.416401184473017	96.531439706945790	96.001284617639584	95.272558356854461	95.847838791489153	94.188920648941291	94.169978311947034	70.595377360671151	17.976922183028343	6.473098542760843	4.343549992794575	2.588913455868150	1.988265856037179	1.493880505554163
-1.5	30	0.000000000000000	1.957513024952039	2.891452161369517	4.100270114337221	7.060391634291305	17.957746083918270	75.595329542921093	91.602911320342059	93.644478267848044	95.945971104375303	94.751967178025922	94.686694711034775	95.255525560326276	95.767595696442484	95.764877908391099	95.631660764119815	95.845715703017788	96.869329509817405	95.714785285404901	95.638949211103196	94.906325623190554	94.731075254533152	95.533663267377875	96.705306892486973	96.112278078483001	96.139485096927487	95.527544578979345	95.481197855733612	95.738082289994125	96.288286973232772	95.468034561833761	94.903706906241283	95.895346521782585	97.158970650233314	96.322751774935057	97.363630586630720	96.090604321312412	94.360291023467909	95.737843575886387	97.395850932720919	97.408579959062521	98.305759940396115	96.369160218128059	95.466753729510941	94.950728949672225	94.111821079483150	70.545724142973853	17.616343215724186	6.573514567463121	4.141998959317607	2.807536776159965	1.919919411358890	0.000000000000000
-2.0	29	1.517587333817518	2.057966344366086	2.755166244784956	4.529670009298035	7.147386559594797	18.527127455352023	76.295897606103921	93.102004365981173	93.220938028459685	94.651210636796918	94.721291811059146	95.143434634059503	94.829943103875564	96.177757126936569	96.979764372561149	95.547120436301270	94.653924244895222	95.366686920546186	94.858610155460795	95.857347052089409	95.016817942938232	95.227034670686919	95.886773770633638	95.647775676304477	95.710685438326067	95.941283471929353	95.251198843849735	95.421495627486209	95.470693954195426	95.665276862535322	95.189135851211375	95.445618771247283	95.727456175533248	96.332692763624181	96.116299309058917	96.265616422728968	95.585762092594820	94.888820176408970	95.879579505309735	96.874957401769322	97.401269256187277	97.453329331502630	96.431568845750746	95.955736469454479	96.035420340753546	93.979722430418633	70.496070925276555	17.728061925726298	6.673930592165400	4.368735116334359	2.579315278095216	1.963074466040521	1.467028041072101
-2.5	28	0.000000000000000	2.001598773909833	2.901356997712609	4.115857118475164	7.240490836988136	19.096508826785776	76.615674708416975	94.601097411620302	94.154490346920852	94.716641603293567	95.285978269489732	96.335808910268497	96.033908328379042	97.133725334867052	96.011914014754552	94.923132363628923	94.889794136575063	95.084883772011295	95.850334995845756	97.915010898855414	95.894694344401515	95.273471714642653	95.089847964014126	94.288336603771242	95.637618570596288	96.663764508614150	95.514400106398398	95.482891856166077	95.641640329637667	95.712990671501700	95.715175607877825	95.962176152003238	95.883314435276418	96.328044919671257	95.994157625668365	95.996773702631401	95.161303731214772	93.729648084263431	95.794733365376914	96.823129912859343	97.389147281859451	97.674719283676353	96.584115527647072	95.889202961802681	95.403557630262554	93.847623781354102	70.034418592281980	17.839780635728410	6.846364198404890	4.079695635759214	2.779978863298241	1.886035133635876	0.000000000000000
-3.0	27	1.469742707453248	2.027505314628060	2.732805853680483	4.585632949213240	7.333595114381475	18.989032437533275	76.935451810730044	94.552031987989722	94.079284344309841	94.809258469016925	95.370170753337689	96.028910583819112	95.836155964505053	95.895272274508528	95.011033987961113	95.265291112359989	94.897236165764781	95.626959849153025	95.542835157055535	96.482137297574639	95.373476821169746	94.924106451072760	94.910809767008956	95.637395636333196	95.887687731673722	95.401980878784016	94.659745216963657	95.555730460383785	95.899984836687452	95.772205322424597	95.996399756794986	95.879046795349097	95.515580493897914	95.619007332971847	95.535512571311898	95.574076952761288	95.333031045369452	95.618268975303565	96.746575959075173	97.203191762054757	97.657470674714816	97.140739861052410	96.340971019358491	96.148451339280754	95.841983437139902	93.550829628979756	69.572766259287420	17.239569176866667	7.018797804644382	4.384299110241442	2.574869405702659	1.957550029338007	1.451622520502728
-3.5	26	0.000000000000000	1.905873923468676	2.913957898309802	4.160273710315837	7.271301596707289	18.881556048280778	76.486863773229828	94.502966564359156	94.362055466341502	95.070937175126616	95.522041457614122	96.573506707165222	95.744145340085026	95.600173810700909	95.396038398882880	96.229761932085125	96.018747683271386	96.982884301780501	96.418334368354778	97.097226313217860	95.538992570894578	94.138667501469712	95.463066401697290	97.462748442878876	95.641336376495317	94.396726057884521	95.264068221566802	96.180299931717926	95.604801071472593	95.479446024714264	95.635876219552998	96.042030778700237	95.497550939719005	95.096891347006348	95.404416711646803	95.430990491732373	95.583730693358191	96.663820812506202	96.691608624017974	97.585590501569712	97.081384463931670	96.889798466459965	96.550911167825006	96.521647938821957	95.167338989915635	93.254035476605424	69.301747685019521	16.639357718004927	6.601084900052602	3.863833594859515	2.753444652244769	1.917673057510764	0.000000000000000
-4.0	25	1.514274516114217	2.042084776164860	2.856878105774211	4.553509357545635	7.209008079033103	19.319846313911960	76.038275735729627	93.790577322146248	93.795033781570368	94.446848053462332	95.073551194826962	95.324004276989143	94.966744877968907	94.758959128301484	94.743183864784385	95.601877614346392	95.965108333455149	96.610325971749205	96.050391701365214	96.020665628437087	95.546599647720981	95.383756412231349	95.340039895431644	95.834873224706428	94.818183273544150	95.382791664862168	95.819501679701119	95.680931733201433	94.859473492770704	95.747359681119789	95.025628318002504	95.286007527835096	95.335701139271507	95.423327026278287	95.554272436536621	95.382270448128907	94.907080423824723	95.610234581481862	95.770447222920808	96.705759428944205	96.192678212982173	96.935687250994945	96.451227246659627	96.384694220340180	95.051689107095257	93.017849419552164	69.030729110751622	16.816573367826393	6.183371995460821	4.155670045774962	2.657402550906137	1.983552187614295	1.480965594598151
-4.5	24	0.000000000000000	1.891312559302333	2.875827754333539	3.987877535059387	7.238679480766731	19.758136579543141	76.340763769982445	93.078188079933355	93.834987162258713	93.847870062325370	94.595118793801362	94.682214327995510	94.186743653278697	93.725733959751722	94.522205309259135	95.469456327060911	96.074272715730999	97.442919550395956	95.872974096693696	95.388444851444305	95.868208352304947	96.509718604303032	95.544381896806541	95.718521286971026	95.452160015343594	96.496755648318882	96.195793324359229	95.864451828615969	95.680204693891511	97.624890888991686	95.788385302600773	94.740669875366152	95.143697672572188	95.706443182298642	95.719172188902931	95.636738440421936	95.034389906993653	95.099589866675700	96.039219354121300	97.274321778304127	96.887651773326567	98.209045077878002	97.001142604831870	97.514212588783877	94.887821905541003	92.781663362498890	68.686118098154083	16.993789017647860	6.281598674216669	3.918072041873375	2.780479948268274	1.878167547442125	0.000000000000000
-5.0	23	1.515328871631330	2.022961429675936	2.767242817198226	4.551381717739859	7.268350882500357	19.926831600017586	76.643251804235263	93.104217118003675	94.618856725205760	94.587437879047343	94.776839590057605	94.344776016475237	93.372281447398635	94.208393785974323	94.150447085439524	95.898143667999520	95.419606652011993	95.968827117556629	94.610140283569280	95.066160571920037	96.028070305751484	95.482750571279013	94.609247800520464	95.160798817768594	94.775179852540347	95.694890193064012	96.602464140800947	95.433022881206412	94.372002565187685	96.155472113529186	95.762352128042735	95.568957417111235	94.791976493352479	95.536554237484822	95.979234696354524	95.487153742828284	94.494150897052265	95.463265238044556	96.012518548584552	96.589844631338735	95.874562024141952	96.984704299085678	95.830085506005986	95.958748779417903	94.203722563785973	92.095767752361880	68.341507085556543	16.887540130940206	6.379825352972516	4.241247021221604	2.668277652851458	1.977331849309469	1.431020725933248
-5.5	22	0.000000000000000	1.917961470571856	2.907134967808878	4.182055636201467	7.281954329306199	20.095526620492034	76.447684089845765	93.130246156073994	93.801599935268356	95.106185138600651	94.557375694796093	94.547768700449197	94.604233183923284	95.585112651307426	95.761713258473307	98.553064607485652	96.199743597213498	96.402641984249286	95.146318853106237	94.237986846915092	95.222473341543221	94.783965574541057	95.034690468847231	95.540246331042539	95.373204249219469	94.905161130595872	95.380489433572649	94.893172990221032	95.202522906521125	96.862642871894607	96.240123263130712	96.980831171683562	95.997096832676220	95.668562577933656	95.590875967836837	95.838490937484409	95.296002909357071	96.246801639865723	96.514073459170973	97.197976174324324	96.754558226987143	98.025124588316757	96.213878244432905	96.286974459095788	94.239005841173977	91.409872142224870	67.080954711648360	16.781291244232552	6.396998772552589	3.998813037189068	2.792655000775119	1.931861471011044	0.000000000000000
-6.0	21	1.456464873166143	1.994768497745486	2.761279947263965	4.596494542540633	7.295557776112041	19.895872210161649	76.252116375456268	92.311402891783587	92.351111721193035	93.305527259824302	93.798709350076891	94.882739753167940	94.911769936537880	95.475096987057981	94.758228689660626	95.694797498023647	94.423661145107047	96.268387637610942	95.334506297691291	95.696520511008856	95.839870638965252	95.270967806480300	95.205302169284892	95.497389741139074	96.272229682699106	95.894685963776141	95.121159472672744	94.975160253439640	94.682273198781189	95.494754354814987	95.354666880901945	96.143448616841866	96.547017087735171	96.152522695068171	94.877215659574759	95.263901359735172	94.604568163025874	95.804847259122226	96.598997473909293	96.688230283769215	95.920570121165568	96.692831209351823	94.713328424313090	95.127168649772599	95.055454199589263	92.896047625683536	65.820402337740191	16.421862792614103	6.414172192132662	4.210301703063421	2.571667842048909	1.916930265895758	1.359175603386607
-6.5	20	0.000000000000000	1.843367699979982	2.871106003497105	4.147084810585058	7.289354678126468	19.696217799831267	75.688751748538067	91.492559627493165	92.130377318907307	91.966102829426617	94.023877535787022	96.272711025607805	95.726552918679829	96.645276670726020	95.567679764224764	95.044235549841261	96.019259188669011	98.912741123396145	96.493906903006362	97.373718260463818	95.871077919432850	95.254732843130000	95.066614531304083	94.971780781529745	96.183607481355452	97.280193569136827	95.764820158661479	95.204035352083594	95.137894740451799	95.079434467682191	95.106962098680469	95.691279327046786	96.217436347865743	97.517295455029100	95.918047986973875	95.735330678855675	95.254006358927001	95.769021759688044	96.298542537241048	97.035377365677661	96.604893049839006	98.112301703611905	95.505491453345329	94.452917516092242	94.376236029496710	94.382223109142203	65.849816090686986	16.062434340995654	6.259359340190901	3.856553740883046	2.671681664229005	1.805016147136471	0.000000000000000
