** WARNING! Editing this file can cause it to become unusable with the SNC Patient software.

6.4.1.26817
File Revision:	D
Measured File
Sun Nuclear Corporation
1177 MapCHECK 2

FileName:	21-Nov-2019-18x 20x20 MapPhan G180 C180 Flat_Sym
Firmware Version:	10110
Board 1/Board 2 Revision:	F0/F0
Diode Type:	2
Temperature:	21.122, 0, 0
Inclinometer Tilt:	0
Inclinometer Rotation:	0
Background Threshold:	70
Measured Cavity Dose:	

Date:	11/21/19	Time:	17:52:30
Serial No:	85683016

Overrange Error:	0

Cal File:	Array cal 6x 200mu 37x37 fs 23iX 8_24_18.cal

Dose per Count:	0.0004448151886
Dose Info:	6X       6X SAD d=10 10x10
Dose IDDC:	1573002810

Time:	11051

Orientation:	0

Rows:	65
Cols:	53
CAX X:	27
CAX Y:	33

Device Position QA:	0
Shift X:	0.0	mm
Shift Y:	0.0	mm
Rotation:	0.0	deg

Background
Ycm	ROW	
9.5	52	0.000000000000000	3.747874563354023	4.806106006530794	6.096703489695597	8.929720399573544	12.797028638952348	55.694816058779693	100.690860470950454	103.255467316025232	105.820074161100024	106.485290922024546	107.150507682949055	108.362227565926673	109.573947448904292	108.824524248416850	108.075101047929408	108.059277982209068	108.043454916488727	107.889926331007842	107.736397745526943	107.429691701038166	107.122985656549403	107.292091929692859	107.461198202836314	107.327583599689319	107.193968996542338	107.393955438120599	107.593941879698875	106.812306068643906	106.030670257588937	106.390371489423302	106.750072721257681	106.398890229755295	106.047707738252910	106.857300893669361	107.666894049085812	107.146538879945567	106.626183710805321	106.592733244722837	106.559282778640352	105.421504991374746	104.283727204109127	104.225522830667472	104.167318457225832	101.309351425703767	98.451384394181687	33.549242263595659	11.966679387489060	8.294930367997363	5.777726387125655	4.552650783206403	3.637938224812030	0.000000000000000
9.0	51	3.358199874085274	4.067814691508271	5.037559466530156	6.810628291789163	9.329770802449357	14.289551097698824	67.627602675171360	103.504884158500715	109.006581337489564	110.223941269848950	113.138487078259416	112.387815411609964	113.273790283120263	112.974641558204382	113.937646729232370	112.675055896025654	112.395369389440944	112.211842412776790	113.838958244227769	112.322909284208308	113.354386308019613	111.814718681982100	113.607639826905839	112.256245024677455	113.396888289927375	111.957311505362838	113.723625961451958	111.934825005826568	112.206785035849293	111.146115512719660	112.899420413449050	111.459871807868780	113.149978094158712	111.164685830944975	112.386608899336906	111.621944244296571	112.887412178308381	111.927303961993360	114.201378110800860	112.095593191543799	112.460957281764465	110.564834800497493	111.871346768103962	109.201041898774292	108.065157612698513	101.386588138280516	43.280824201251910	13.383950122285651	8.555126929021023	6.443824902654645	4.702965483289295	3.892720173689186	3.208135296304733
8.5	50	0.000000000000000	4.127624862063635	5.374507392282760	6.778479408481545	10.566117432808722	15.782073556445301	69.662918380518363	106.318907846050976	110.224311699713368	112.930622502546797	114.560690586220531	115.988476602111106	115.491032088058049	115.113181771560591	115.238131903276383	116.292106417499880	114.845377912980112	114.569587100949718	114.824962537016617	114.361894839058920	114.290658363558677	113.173862936453574	114.113806587882465	114.559253779040304	114.299097775479822	113.514762773529696	114.187722114290310	114.214947146306145	113.891095772523769	113.447586343991375	113.858166319555707	113.040016002609690	113.836874984917216	113.074448592031374	113.582114979743380	113.546861850455187	114.032184114088011	113.994241848058891	114.931524804211719	115.160754594969504	114.587288297794814	113.643307948012435	113.215674944105785	112.700344757068834	109.019881021745348	104.321791882379344	47.444620256400228	14.801220857082242	9.930595072431027	6.739480811182610	5.180145398265278	4.021841690350685	0.000000000000000
8.0	49	3.634531255478449	4.432009951062201	5.554365832055706	7.504452804819042	10.374145963858686	15.712307599665790	71.698234085865352	106.143401070759310	112.641135112766136	113.702688220789781	116.185176161964790	116.915014452857093	117.588679695440248	116.504143204874794	115.609592694812690	116.183702611135743	116.124448744029905	116.146749455908832	116.529409963830048	115.889394890310882	116.272489370702615	115.290486553703502	115.114469809130142	115.232605479189658	115.725486259421899	115.125749418222341	115.297552575873453	115.357227543178311	115.695064563948250	115.141763606812759	116.045642518172713	115.556949383267451	116.083057250869075	115.459356243862487	115.320540577150027	115.186920521094351	115.700220579529613	115.446466919595053	116.369724663017607	116.205302195453356	117.084133366432852	115.328586979425978	114.647700303237883	113.248647184641285	110.992229834834689	104.467967454782382	51.608416311548552	15.310622081428640	9.626551692438232	7.191777125861626	5.256293608238522	4.266202202689684	3.408835385668466
7.5	48	0.000000000000000	4.411517854651017	5.779991913879562	7.310820014880233	10.955902626270742	15.642541642886279	70.018166308046318	105.967894295467644	111.285025226266299	113.053819105881416	116.110715119069809	117.897725351912243	117.576396183670028	117.705118657685631	116.928706885305445	116.708662588200511	116.820774745413075	117.363552014825657	117.017113786276653	116.393785387651917	116.612926626724160	116.601124098527691	116.291358021136759	115.531212069166287	116.060249519114961	115.965196064064344	115.962128720049733	116.221345886585368	116.011021364919543	115.378761001138713	116.490867451556909	117.059081761418312	117.080461663152377	117.359378555399459	116.418180774581401	116.180059077242603	116.112100200837261	115.721680587774131	116.110733181968129	116.206596157393491	116.573473797619201	115.939206300020757	115.405576533476406	114.654313843423722	110.677030939590225	104.614143027185420	49.371008983325247	15.820023305775038	10.745298226301516	7.144782391587140	5.537968084505776	4.377838126501059	0.000000000000000
7.0	47	3.803303533141776	4.682558447680417	5.843263953931294	7.824513815447354	10.496102883457770	16.619061559924226	68.338098530227285	106.750134700338847	113.477252390949999	114.831361073365159	117.306139856520772	116.889824139472211	117.114061029641988	117.185368053670501	117.691453600522934	117.484595719143471	117.086435634596228	117.465901470916833	117.781707778798989	116.889782725872678	117.184307650014404	117.108733192776896	117.918626107722929	117.151577909987594	117.019103683807288	116.186215343070188	116.364420353675769	116.423779016017335	116.748914008005812	116.478155658016121	117.479984525497912	117.101493528462370	117.820329084922676	116.992534269495337	116.812744888533544	116.506741064248601	116.846440558802698	116.735645124563248	116.144931319687316	116.736772821350314	117.063959366629689	116.525739214458071	116.381085687223276	114.439328348287390	112.447437052917053	105.800084106545910	47.133601655101941	15.661434978144355	10.389835515405654	7.561430727242302	5.372958211696385	4.460207645716330	3.607837041540315
6.5	46	0.000000000000000	4.672148448997582	6.018232580396928	7.647868409520116	11.789452076181707	17.595581476962177	73.326388267288138	107.532375105210050	112.441562851789456	115.488232940108446	116.142319166889109	115.241370319813811	116.433915076159678	116.230838926831467	117.387389172982850	118.451831053254210	117.592136092319265	117.631910455446445	117.305947714366809	116.199330087025388	117.006583033354389	116.730874914842559	117.541335710146299	118.137369779253859	117.109868496242569	115.396141270733381	116.217564934142203	116.360435815802390	116.860759737972572	116.304963097422046	116.763631133442232	116.046578742010595	116.557872427273466	115.977684549125684	116.757490640959702	116.187719732415559	116.996463282199130	118.229528031988835	117.135422416638562	117.531604441690732	117.017609736580894	116.718705503958532	115.811361160608172	114.274476809585494	111.610197862455493	106.986025185906414	45.110817885974662	15.502846650513671	10.767841526411416	7.338146790280029	5.725095938396680	4.482197203127561	0.000000000000000
6.0	45	3.864624146571296	4.791000031787931	5.909649509138720	8.177261917361273	11.418255534786766	17.566728004705002	78.314678004348991	108.229207761254827	113.268390970889342	115.288851227229628	116.533533551113436	116.405000987540006	117.149390028351434	117.137687733889337	117.175433111322803	117.342288785889821	117.198367225980149	117.407685170494744	117.610842536196415	117.515907525750649	117.911819481535218	117.187146026909204	117.378472038765835	117.272176387507471	117.886859251175778	116.591402154846264	116.749262296357259	117.065564420925043	118.028726030660039	117.169647749224396	117.222998168838373	116.495399743957464	116.386897333034923	116.736246495577035	118.051813393764050	116.898818158341413	116.722164805589401	117.306966567533337	116.635625873187379	117.083669138075109	116.756169634044639	116.722229597600446	115.871176641665386	114.596939784552717	112.732852401413041	106.106778677255974	43.088034116847382	15.357764642039841	9.840537149446311	7.566221340285045	5.707081548482745	4.672747972403339	3.828407606373273
5.5	44	0.000000000000000	4.717578022444124	6.144574451625330	7.733274215999489	11.961497963564538	17.537874532447827	77.128678494202347	108.926040417299589	112.807471312200178	115.865247446807302	116.384809803229700	116.695710050881331	117.108406455067666	117.995088869051642	117.560552589528527	116.543523753002091	117.340896853531063	117.189620464355983	117.595566838914451	118.341637998245574	117.609762016704693	116.727417672493203	116.785437345468537	115.686004480834441	116.767298646849866	116.333345801118639	116.789192252768601	117.123833540880497	117.329944872893776	117.121903699977153	116.906858744396601	116.325124731945976	116.531309053736180	116.528590706383497	117.323198633636480	116.633574701596672	117.046673567933667	117.640547559367718	117.136167609348561	117.411276603377686	117.209734674655536	117.542866610733213	116.203692742407213	115.509253285546961	111.638893260956650	105.227532168605535	44.404335604580261	15.212682633566011	10.754137781463493	7.379119872931095	5.918346532780573	4.673305531629778	0.000000000000000
5.0	43	4.098838139870108	4.977347404689684	6.217796058918987	8.312885391564722	11.156587571024073	17.627001977267494	75.942678984055718	108.470417491315999	113.170206413804493	115.318426985827784	116.444748164116731	116.658556333502460	116.593436871986285	117.550219185774225	118.528164624737542	117.687655244543706	118.432075970786016	117.663951410989839	117.240166356859817	117.850412316779128	117.458172914544789	117.238501170437345	117.349855189780655	117.033233107029275	117.162985054270621	116.786900670454685	116.950327372718021	116.783797507557111	117.045316220057430	117.061049521521383	116.957408376824901	116.527168107936348	116.884623443580352	116.849470465285279	118.078815732801715	117.352688630288242	117.190407205180861	117.501412085666487	116.857220401461447	116.790306525615392	117.128625850466591	116.787423762046544	115.891474431683307	114.624931590030073	113.085935188261089	105.419121793132859	45.720637092313140	15.712900072545017	10.584211469910553	7.934296942373138	5.913879178078674	4.835270523648304	3.913940893125721
4.5	42	0.000000000000000	4.875177397525517	6.381482447955666	8.143883720316339	12.090907455470720	17.716129422087160	75.189032474812223	108.014794565332423	112.630585291747735	115.793505918582582	116.216739444190068	116.900330247025494	117.054105100723135	117.084186377321430	117.740326852060491	117.246856629649159	117.973441513665364	117.793942851957524	117.779317536744884	118.361671997466317	117.639169523381838	117.418558904930720	117.829642238040975	117.934087703231370	117.435129786301900	116.700944453711486	116.662169721705268	116.015712896572495	116.956311504251829	117.119569789226048	116.736891880641309	115.941515879394160	116.378444516234850	115.905851978375537	117.111567802196703	117.507956881573691	117.746892184457124	118.317473176655895	116.935637335210444	115.764103247155845	116.731247824880199	116.586728155303064	115.745294168543410	114.013063454628920	111.420744726897425	105.610711417660170	45.412986157262090	16.213117511524022	11.372829978701894	7.859977248572228	6.159497787951463	4.839956491759043	0.000000000000000
4.0	41	4.196226660100337	5.104501227865453	6.289072615061824	8.488760697005031	11.347029108455313	17.896613684703460	74.435385965568727	108.552409772844527	113.543834269271429	114.863077057689182	115.728373447035466	116.631706619640624	117.638466906559344	117.261789762428734	118.102099776533805	117.681347588219708	118.420890602268727	118.115026431719130	117.721488940695863	117.734093001381936	117.318274276585512	117.588593760652515	118.616067154221128	117.790272709682498	117.942501933994109	117.379097303115557	116.981694163819057	116.646195921698393	117.644647111151329	116.885161259664358	116.929073477120156	116.307690377020137	116.781786763589352	116.466621515221902	116.953646616035869	117.630596026425081	117.971731474418078	117.177175805707179	116.803752515568604	116.775867970689646	117.445534046595327	117.245547567194308	116.489910632558320	114.718977039722944	112.973268847039492	106.178454154633329	45.105335222211039	15.851342899409774	10.834013684800777	8.116657609704998	6.024178233395906	4.916449623449381	3.933432647888653
3.5	40	0.000000000000000	5.057528238774132	6.506314295264277	8.175057344186648	12.272174144955773	18.077097947319761	74.981134423055153	109.090024980356631	112.739284348996222	114.386594595867237	115.973543309955090	116.259655877942180	116.921029588041577	116.222405989300370	117.168291107314886	116.955543344427156	118.037480555991209	118.523783331954391	117.773166883294323	117.534936790780037	117.427565181474307	117.001474706872713	117.223785998876181	116.668434047283398	117.452075996460252	117.891248660937563	117.055265214297691	115.942729515250690	116.459796276754517	115.847354661159898	116.292741178719510	115.578385387976866	116.395961845844766	116.225200702886823	116.852232245473701	118.089049133672702	117.004070925765618	115.615746056186168	116.631175504419332	117.090082073438808	117.754534988621941	118.460017434320520	116.590644220991663	115.399665224665057	111.909583980606712	106.746196891606488	42.989878019370096	15.489568287295526	11.210334667153443	7.748461272051080	6.189967009334925	4.868231120753923	0.000000000000000
3.0	39	4.331871743471091	5.227479200388562	6.503598983034503	8.575001334947594	11.489512179861368	18.033697921942917	75.526882880541592	108.585099989889898	113.936683550489590	115.408441209612917	117.519549318975450	116.910784813906162	117.563589578364429	117.102190688772893	117.393115318998198	117.780417460847303	118.249704945314534	117.548719542967348	117.312458469747000	117.575931081767834	117.855574951658994	117.324051749545248	116.609168087127472	116.801679658682644	117.306119343625937	116.738377188724741	117.405388517183468	116.110669838179604	116.404453819456137	115.967805438810885	116.816151188621134	115.921746220834024	116.998474528926053	116.418226310831898	116.141032529299395	116.330863759743195	116.339757038785507	116.537653928477766	117.015121372483719	117.193364920606825	118.022506400133139	117.258687599759313	116.012983592422728	114.617183255395176	112.519204959115797	106.187275270229748	40.874420816529160	16.157240542897100	10.769295424466387	8.087920239538072	6.118997411138790	4.985414161867483	4.074763542019695
2.5	38	0.000000000000000	5.016917836274520	6.525725384563938	8.131836832707856	12.303818280645721	17.990297896566076	75.226934143976365	108.080174999423164	112.743587980779566	115.790937373119377	116.473726457714506	116.300344480342588	117.027220982323996	117.229651868428590	117.780204526656547	118.523306234649297	117.604826331840684	116.108931424853438	117.401465216302896	117.600754114885291	117.555151896567537	117.829989252521827	117.013416402872480	116.622997156693771	115.940006302474018	114.350752233152022	115.186627780562546	114.690107500828120	115.301342245790636	114.803262086006370	115.416639907496545	114.293973777812070	116.022783676290203	116.308197482215320	115.943598652397270	114.753616337215192	116.434118845851572	117.179991246455700	116.972711747444308	116.645749836371650	117.118537985292406	116.539242972160849	115.814125916331449	114.536879245377108	111.198687026922158	105.628353648853022	40.954135171429243	16.824912798498676	11.527931856608260	7.714926850496032	6.192162869406224	4.879664573557526	0.000000000000000
2.0	37	4.313426612775570	5.229944043172049	6.450547886238874	8.594857318345644	11.603626213447585	18.069452331989524	74.926985407411124	107.371775805986587	113.166556000086146	114.907022482160983	116.284074658420593	116.482617452354646	117.015298002160378	117.499775403987229	117.974744684550089	117.864261528962743	117.537362722545481	117.580254486189304	118.583716855725839	117.610311531030831	116.934289267204051	117.109733349867668	116.991511115146821	116.070744281950965	115.480156476424327	114.782550501484778	114.300262871086559	114.537534835539077	115.307545576871945	114.813230004510018	115.753172577546636	115.539223678593913	116.490488916207397	116.233267027819579	116.571548260859146	116.419354909424953	117.463110760949917	117.122109019644455	117.049984534466176	116.939683455842058	117.266652732503985	116.312323653426731	116.167397855365081	114.541114736869545	112.110310254342735	105.846623222317476	41.033849526329327	16.136463320007515	10.802592352971949	8.107692056799152	6.055062642432549	4.963059340216939	3.991776270461389
1.5	36	0.000000000000000	5.138883837399231	6.582248519289961	8.193418340988265	12.486470386618894	18.148606767412975	75.074399429078952	106.663376612550010	112.028110301776678	114.386521897017843	115.950632202118769	116.330752668495052	117.192315839931652	117.779407060809831	117.473391807330827	117.421632474106119	117.577552230110641	118.091006941632443	118.050347776345163	117.322485886308129	117.095679459362344	116.683143764597986	116.141865383009957	115.188312379538914	115.150442482076514	114.999030425276203	114.242427637510289	113.852223393369670	114.083647577135096	113.388939777615150	114.786435230244081	115.619259442809579	115.797764976722647	115.562833451996454	116.374399136550366	116.889144278675587	117.107392576879974	116.795349536706055	116.933803763353140	116.796346720026420	116.828477329735819	115.276001053677021	115.586046701887327	115.349871592393271	111.480125104059766	106.064892795781944	41.583344261115272	15.448013841516349	11.170473931719798	7.858186381296075	6.240485312097700	4.925733874416294	0.000000000000000
1.0	35	4.370511969280233	5.291392167181250	6.546144012533475	8.759742986116811	12.000230224626748	18.161720805508295	75.221813450746779	107.261688170506133	113.895986697452685	115.171412062451608	116.801179584541586	116.973551591804863	117.643805628261347	117.107826718186004	116.717783009857271	117.438064247403474	117.260206782158505	117.557916014998682	118.204181421714253	117.486504544332519	117.442798919339211	116.110146631189963	115.704494272756094	115.065595133586299	114.934270647066626	114.349241306053813	113.818193860308739	113.669523095344545	113.785881560683606	113.945247753470852	114.384369123004944	115.061256590969975	115.518478095877171	115.840674795612770	116.474070554670277	116.460796079548473	117.281965731188350	116.604114839501520	117.093534262213893	117.042750735220920	117.974908812735819	116.351640529712853	115.550916306113933	114.518268472791277	112.395425773721087	106.107500579884530	42.132838995901217	16.007753959317000	10.573103151094820	8.131445965752395	6.122958350245882	5.026661077126117	4.063532736626516
0.5	34	0.000000000000000	5.110028849512064	6.643887701440355	8.299179366318755	12.642128250476507	18.174834843603616	75.485981976610859	107.859999728462256	112.591637554201029	115.601960070794306	116.433535543537872	117.118468485921497	117.166397314194597	116.290311173815553	117.253442270196771	118.352634723491988	117.472249757943842	116.676268914489526	117.333508792617508	116.976551949968453	116.629815341920363	114.610149568066532	114.954364965022037	114.435303234983536	114.424770334873514	113.645470291563711	113.398472347435415	113.221793567016164	113.775883019577890	114.221800552579737	114.500493809937780	114.722919702188193	115.472584499836984	115.807317079907165	116.151186248631234	115.198003753659663	116.159199481193781	115.245609827897781	116.496494494767830	116.306213145907563	116.822194910150984	116.604735946324652	115.836573870720358	114.776860218936832	111.310704947211917	106.150108363987115	41.950284092205521	16.567494077117647	11.462143367382964	7.971535980372805	6.276982750377962	4.994419347215776	0.000000000000000
0.0	33	4.362919157495702	5.296896504895852	6.620198577397127	8.825943579021709	12.094268567356908	18.168274582696583	75.750150502474938	107.930678197169044	113.008603720094882	115.383558645868121	116.212534032894084	116.791413569267917	117.613003968780021	117.313814871773218	117.653040173622287	117.874349152338027	117.599888611635365	117.192160321960273	117.477032884297799	116.996752514844331	117.489760930307270	115.543624114292683	115.067512784281988	114.676358193654735	114.684037165880184	113.948138660144110	112.908431670853062	113.246181282305812	113.874056398032067	114.617539295278306	114.672885861978230	114.954202148971987	115.841623121375378	116.326164546690904	117.125353606287803	116.097351637640060	116.911218612029302	116.279418531825598	117.340620743052099	116.634324525351445	116.402921735635914	115.958326732794077	116.413783011506013	114.799568967781227	111.920425432202649	106.059688258154551	41.767729188509819	16.275389316247331	10.736440260946583	8.182859538898661	6.019017323677383	5.032404740809350	4.103606064759824
-0.5	32	0.000000000000000	5.094439435178512	6.644246509711111	8.290127805014050	12.556373894326967	18.161714321789546	77.895048565805325	108.001356665875846	112.668460401619996	116.711136759689225	116.155006001405596	116.221647789476066	117.308337038930773	117.698904170875039	117.655686479664524	117.891833100602440	117.816071966926827	117.015450877418402	117.161213946778389	116.043664294803790	116.328061500570243	115.007073174514957	115.034888412762797	114.518579589473234	114.745381980225446	114.554615512279469	113.650093630811782	112.980443493321971	114.127960522625500	115.701414368523189	114.833932652923949	114.579379910346148	115.758577384892490	116.530364379193244	116.244940160817336	115.154830578583471	116.350069335158366	115.620224944323240	116.395719176755847	116.487542476810205	116.094897181046292	114.411866237709731	115.664983235159369	116.087207208479384	111.526586356175073	105.969268152322002	41.809384383620880	15.983284555377017	11.292806311204703	8.004444590597876	6.260794723107017	5.012576227584414	0.000000000000000
-1.0	31	4.350258247466078	5.290995374526061	6.572220221254756	8.728417849618959	11.679384883147366	18.035611408988473	80.039946629135727	107.504599305797584	112.952744460820014	115.146814853576004	115.474705423563009	116.303621407522257	117.699792226591953	117.552262556270804	117.378968473558317	117.904387456473202	118.757115278051089	117.986393872591265	118.108707730593565	117.007932221772421	116.771747602654926	115.775086138278965	115.546388102780995	115.203105869710811	115.224295653268882	114.579394626534651	114.156883846792624	113.587022266551472	113.955927830624788	114.384680660962204	114.382050470848242	114.845173032635103	116.082942128655191	116.382613685940910	116.169212079204840	116.564148997463661	117.714003205697452	116.183877308043776	116.134488542837857	116.778601898893328	117.077258274029333	116.116776210327217	115.747076482942362	114.526819040293702	112.129444631696288	106.094423729296167	41.851039578731935	15.830736150008947	10.447055837897334	8.099057198860811	6.007140750568396	5.014649874768123	4.107699662331068
-1.5	30	0.000000000000000	5.147063594204900	6.648641145865103	8.371938489059662	12.433386062572183	17.909508496187396	80.935426735765645	107.007841945719321	111.938481459732884	115.448672770231752	115.693727666611807	115.818340190458017	117.104577203077866	117.431385354057909	117.827342597951031	117.589632973680978	117.843968122271889	118.064301604301988	117.741029963059546	117.107609259037389	116.717642271175009	115.775135673165011	115.965343323620289	115.523160133320161	115.158049906185539	114.381783493797656	114.016397275030940	113.254833895466504	113.867541234724627	113.499329973852610	114.378714824726416	114.336319620690844	115.897701156755431	116.747936156710381	116.826646919751880	117.218550126368868	116.686029687389947	115.266792539316555	116.494551168715276	117.415118301895930	117.461087792123948	117.230903846627442	115.927297747107303	114.143547838056804	111.189016824073008	106.219579306270333	41.527216472957505	15.678187744640878	11.178104626583668	7.937587616379634	6.202913974170722	4.931182858588618	0.000000000000000
-2.0	29	4.299503053790197	5.293550175318302	6.503342278941093	8.694314704049431	11.772712381894310	18.185110415385314	81.830906842395549	108.067300664653033	112.344666662160435	114.646872463594889	116.033192282194449	116.632907479308713	117.468791041203616	117.994707906299240	118.909383590506934	117.505986422096697	116.964822633053529	117.389069436182098	117.683501258305256	117.722574237370011	117.216076549842683	116.616640313501392	117.016689385214974	115.778719482337323	115.502960344355472	115.041308565755415	114.272087864066961	114.340986036998800	114.760073238954590	114.666409787498566	115.297159233513966	115.518721765726681	116.423606720965310	116.677645101744574	117.170889316723446	116.863837662985333	116.544772878176914	115.972789535114259	117.161805290810733	117.377094625047079	118.121070745943101	117.236813429058046	116.587662820802620	114.367933503672987	112.263495520268606	106.702425015296768	41.203393367183068	15.909620136612837	10.649587307416827	8.095597155040577	5.935744671146239	4.955154480253833	4.049505767326870
-2.5	28	0.000000000000000	5.224291774337019	6.563302264172159	8.129265666302658	11.912074777058152	18.460712334583231	82.772521037918665	109.126759383586744	112.448975543060953	114.760958139792919	116.210120170515708	117.211306403378785	117.688493635813643	118.169271639428487	117.739254106472487	116.560106491145362	116.959281645031894	116.843652249067603	117.844483544371798	118.883109882294718	117.458471753539101	116.458659645782902	116.391949401800744	115.072068066458669	115.969904460987095	116.008402560801557	115.335694678729197	115.076949149507129	115.385503807075480	115.109076703673111	115.717448936485013	116.017801487736619	116.421925150164611	116.368148212579158	116.675810550206336	116.521138330672073	116.171512527209075	114.917787432152849	116.651648169909492	116.810384161538579	117.477399807094045	117.007616302859006	116.077900648423110	114.477027835563888	111.714363016508557	107.185270724323217	41.297333237774367	16.141052528584794	11.439508457177299	7.859469025219609	6.162245807549545	4.904184623953603	0.000000000000000
-3.0	27	4.221304886836581	5.216337178472635	6.396309337107865	8.708570872911542	12.051437172221993	18.360728222275412	83.714135233441780	109.401642964282587	113.563517986703729	115.013542062101521	116.835023856696679	117.256065442517993	117.904605459243683	117.620828119726752	117.318254704809164	117.244653567310905	117.468545206861052	117.759316893937751	117.967670787819642	118.083825099619801	117.276040936236072	116.713884302600789	117.020380509746445	116.830526529491436	117.296186872332655	116.144296948438551	115.985339140541114	116.011068961972271	116.595916136167077	115.961399184852411	116.445758321016356	116.439846410575299	116.878144179377358	116.382570309602670	116.643066340850652	116.492316983712627	116.702351467834475	116.586410955384665	117.716615795135809	117.471606515743417	117.970528018035495	116.880684310462541	116.239295634466899	114.589832615732718	112.931657985878516	106.746775021559330	41.391273108365667	15.854143761293489	11.107924967487966	8.121769942524974	5.949584909878729	4.928816268729586	3.999878390855473
-3.5	26	0.000000000000000	5.023442715609074	6.528766305927114	8.257271316013655	12.573908874421189	18.260744109967590	83.195081005406152	109.676526544978429	112.838076231091861	114.894668265212758	116.368777672525539	117.073326050752826	117.210599376219875	117.091180675425662	117.357392844922103	117.631707866428044	117.991584068435998	118.757399332002691	118.293444423585953	118.208478792128759	117.327635285920820	116.100456118637737	117.054591632916782	117.933470669427990	116.791856411880104	115.287259220078866	116.314039529331311	116.386071421673776	116.356272863640385	115.694845578553071	116.281443619081756	116.417681654170863	116.300709197968843	115.640922505603527	116.343350944587655	116.102711795493292	116.594005886636026	117.008889126415525	117.242494733903072	117.388898088263772	117.108780928189134	116.305297286488781	115.955778005806891	114.711349007021553	111.604059871812524	106.308279318795456	40.643632704050404	15.567234994002185	11.024610080211888	7.570100867513591	6.092750123314474	4.861617150230540	0.000000000000000
-4.0	25	4.156956459348985	5.132300141332596	6.438041854977864	8.573315097899961	11.726182899481515	18.255719788047081	82.676026777370524	109.494994972967092	113.217592127472514	114.713359778124030	116.672092517439907	116.576960015531085	116.773285319457344	116.723241194518067	117.388428133025528	117.520561436038804	118.108683868452218	118.397504761934044	118.240228782392734	117.783772518683719	117.725565296680713	117.169878347237756	117.164059233854971	117.119388946871041	116.650508885680892	116.675397436644460	117.597488335031471	116.812024020134842	116.748258318167586	116.661565986743355	116.567488922586762	116.293552999122582	116.266088452723622	116.224797775235473	116.986703136403136	116.535480873464536	116.562071156800826	116.629484055465639	116.855575925797183	117.068957328023643	116.770400319968473	116.721063767750181	116.567170095250347	114.940604728044363	112.464953175554584	105.998629919564337	39.895992299735141	15.801872909269765	9.853179491843807	7.716522147098566	5.989697565635037	4.878125402817796	3.956423942199600
-4.5	24	0.000000000000000	4.910759535394461	6.379142621286169	7.871764321126808	11.645735378149620	18.250695466126572	82.227331211396006	109.313463400955754	112.802512402573711	114.069086202370954	115.737312303428681	115.789136174474237	116.026131487729444	115.640070650163750	116.709182686648774	116.953425876249440	117.842014229579078	118.483707064888520	117.749054454799520	116.960817203532656	117.582806834206451	117.689432739777601	117.103158040399677	116.729516998520296	116.838992096946470	117.166333305786580	117.302429541498583	116.516278005666550	116.788314764680010	117.635671127665987	116.877547653913695	115.922952967009067	116.220806320660159	116.005477006211592	116.679758159903571	116.490437405160904	116.331892466461440	116.091400012849007	116.898525612027925	117.260954978065129	117.016710450348825	117.241387369293136	116.527471712104926	116.018946634350954	112.544283564411046	105.688980520333217	40.271675332868824	16.036510824537345	10.861470743567320	7.453110663401826	6.000160114197476	4.704762953206005	0.000000000000000
-5.0	23	4.180612939024836	5.050610525824389	6.296004773645544	8.419867060898325	11.565287856817724	18.298178720830190	81.778635645421502	109.353740461295743	114.609907879495651	115.131686969760594	116.418934319429610	115.918582924728696	115.902033806822445	116.324451992025985	116.854806087156405	117.730494721974438	117.822240108726149	117.785168804366464	117.311464768384184	117.020335847265045	117.955412096834863	117.243076968631726	116.829623189445812	116.788410571596771	116.809609197798082	116.990262836270901	117.929618519509745	116.584950184794351	116.253051607219916	117.029488238309540	117.384077598392992	116.901175702773116	116.688706856696342	116.629661180530533	117.236415091838651	116.649891998849824	116.183661291035008	116.644760940075770	117.386171531400379	117.162824102761491	116.794099134068588	116.944841819266458	116.282382749525254	114.961867485773112	112.623613953267522	105.424787818551096	40.647358366002514	15.833347951834522	10.103081994486304	7.734514166936113	5.853069274547032	4.776694803697596	3.856011750534133
-5.5	22	0.000000000000000	4.815064855232718	6.273007709563386	7.946411292003225	11.485307555715282	18.345661975533808	81.024801616766595	109.394017521635732	113.155917165319508	115.428819477746174	115.824238090469393	115.564227398188478	116.338990246418589	116.900897423961368	117.500769728118058	119.291506815765743	117.860256825881507	117.523263275466974	116.979424616143831	115.853649320308463	117.000620537107977	116.497839848468630	116.838741574287965	116.784892900622879	116.845109661440674	116.055490321989183	116.645812138277165	115.640852606781181	116.291171658753626	116.845152619959293	117.138175743582664	117.608965388994037	117.122921123692791	116.588045767375533	116.813131158234455	116.689054207364762	116.535988051212385	116.917810925018657	117.217238466236381	117.210070767511880	117.128175961934687	117.461498024178866	116.079487685294964	114.922526605948718	111.320871570190363	105.160595116768960	39.266035115277546	15.630185079131701	10.828784450437254	7.528794735309289	5.937947354274593	4.692935236503216	0.000000000000000
