0.0	33	5263.956450475797282	0.000000000000000	7682.396266925863528	0.000000000000000	13153.721258078256140	0.000000000000000	169711.022036592155900	0.000000000000000	195697.754939177859300	0.000000000000000	196726.299057124124400	0.000000000000000	198048.012857806315900	0.000000000000000	196441.491222703974900	0.000000000000000	196181.147923353681100	0.000000000000000	197234.497189501562400	0.000000000000000	199754.062711677339400	0.000000000000000	198704.974713311967200	0.000000000000000	201614.110175252164500	0.000000000000000	201490.539564030157600	0.000000000000000	202655.370715302851800	0.000000000000000	202237.963003196113300	0.000000000000000	200351.968196436268000	0.000000000000000	199958.899412610102400	0.000000000000000	199151.417568147502600	0.000000000000000	200361.477257559978200	0.000000000000000	197474.935530554736000	0.000000000000000	200475.981849279516600	0.000000000000000	195475.963177515775900	0.000000000000000	169558.031877225032100	0.000000000000000	12449.618899977534970	0.000000000000000	7327.073511052562026	0.000000000000000	4925.434425948171338
-0.5	32	0.000000000000000	6154.161829499376836	0.000000000000000	9675.949285835877163	0.000000000000000	22750.483208153062150	0.000000000000000	194829.777540747454600	0.000000000000000	201891.523279392306000	0.000000000000000	197957.779614285216700	0.000000000000000	198438.776378764800000	0.000000000000000	197746.051082675141500	0.000000000000000	196023.841997006180500	0.000000000000000	194278.429253172274900	0.000000000000000	195910.882702404051100	0.000000000000000	200480.654134475247700	0.000000000000000	203574.679314246401200	0.000000000000000	202516.441193344682700	0.000000000000000	209257.991507004684500	0.000000000000000	200283.388135047076500	0.000000000000000	201767.928091413865300	0.000000000000000	195515.339590024988900	0.000000000000000	196739.860896678466800	0.000000000000000	199005.281310700636800	0.000000000000000	194152.229429939528900	0.000000000000000	203664.612415315554200	0.000000000000000	198553.254961265513000	0.000000000000000	23088.950043744531280	0.000000000000000	9614.893074343972330	0.000000000000000	6343.767195134188114	0.000000000000000
-1.0	31	5220.382039680549496	0.000000000000000	7646.811430907876456	0.000000000000000	12856.895138668136500	0.000000000000000	173354.068659367621900	0.000000000000000	195493.604587033129100	0.000000000000000	194147.686192853405400	0.000000000000000	198344.042572707752700	0.000000000000000	195936.628291290282500	0.000000000000000	198975.377292161894700	0.000000000000000	197685.679281134449400	0.000000000000000	196269.815473524679000	0.000000000000000	197981.058115094667300	0.000000000000000	201553.677327917103000	0.000000000000000	200637.654349237505800	0.000000000000000	201164.727782223140800	0.000000000000000	199284.518626343837200	0.000000000000000	199368.927151903888400	0.000000000000000	196627.681565959181200	0.000000000000000	201008.713411462726100	0.000000000000000	196990.088851505541200	0.000000000000000	200459.448402280773700	0.000000000000000	198108.404189300723400	0.000000000000000	196422.366200442164000	0.000000000000000	165852.235460170166300	0.000000000000000	12259.174768367382060	0.000000000000000	7301.626089306859285	0.000000000000000	5047.816505251614217
-1.5	30	0.000000000000000	6354.593127088828624	0.000000000000000	9524.948992072060719	0.000000000000000	22646.263103405472070	0.000000000000000	193334.968898750434200	0.000000000000000	198952.150455419789100	0.000000000000000	195723.639001658273600	0.000000000000000	197846.532665973063600	0.000000000000000	197389.498001397529200	0.000000000000000	199846.865784415509600	0.000000000000000	198188.314497064711800	0.000000000000000	196963.011277110665100	0.000000000000000	201827.753332871099700	0.000000000000000	201188.187817429949100	0.000000000000000	200179.600737610686300	0.000000000000000	200574.138271870004200	0.000000000000000	197842.153711230639600	0.000000000000000	201661.657004666718400	0.000000000000000	201524.360959867772200	0.000000000000000	195361.408069307362900	0.000000000000000	201552.153045177110500	0.000000000000000	203484.978132246731600	0.000000000000000	197851.741974872391400	0.000000000000000	197830.778340737422700	0.000000000000000	22366.812642289365610	0.000000000000000	9631.958000724214799	0.000000000000000	6292.414881016264190	0.000000000000000
-2.0	29	5274.784054459310028	0.000000000000000	7643.426287651628627	0.000000000000000	12966.613284352712070	0.000000000000000	176253.077394833759200	0.000000000000000	194319.785177522368000	0.000000000000000	196686.917651907104300	0.000000000000000	196627.514876166009400	0.000000000000000	200210.640946643427000	0.000000000000000	195402.748010136914700	0.000000000000000	196652.249655136634800	0.000000000000000	197001.356745922035800	0.000000000000000	199971.764043487171900	0.000000000000000	199759.258944975328600	0.000000000000000	199308.061771679640500	0.000000000000000	199992.142680615186700	0.000000000000000	198532.698476191610100	0.000000000000000	199262.892740658717200	0.000000000000000	199321.888537194405200	0.000000000000000	198295.037765594024700	0.000000000000000	198911.535097188054400	0.000000000000000	202142.532293843658400	0.000000000000000	200467.990621999430000	0.000000000000000	200417.566278332611600	0.000000000000000	166179.051115992682800	0.000000000000000	12389.311053618264850	0.000000000000000	7351.677070411810746	0.000000000000000	4936.993537824239866
-2.5	28	0.000000000000000	6416.126698701157693	0.000000000000000	9587.649636425809149	0.000000000000000	24086.192220209301010	0.000000000000000	199314.167090275994300	0.000000000000000	196674.324720430537100	0.000000000000000	199700.917574690014600	0.000000000000000	200776.724587859411300	0.000000000000000	195248.198410801298400	0.000000000000000	196072.929111992998500	0.000000000000000	202557.695931114809400	0.000000000000000	197504.754742983175700	0.000000000000000	196115.456091081781800	0.000000000000000	201598.223252105817700	0.000000000000000	199519.705849224585100	0.000000000000000	199185.808221345592800	0.000000000000000	199469.792551799619100	0.000000000000000	199423.792243045667400	0.000000000000000	198757.943975569331100	0.000000000000000	193906.857314196357000	0.000000000000000	200605.120853887987300	0.000000000000000	202478.035095669620200	0.000000000000000	199098.986970269121200	0.000000000000000	198471.752819057583100	0.000000000000000	22664.724373870976710	0.000000000000000	9578.415194532663008	0.000000000000000	6237.921029260404794	0.000000000000000
-3.0	27	5104.603555211821004	0.000000000000000	7618.163584851118685	0.000000000000000	13011.129635181963750	0.000000000000000	177135.740981738723400	0.000000000000000	196070.872218198550400	0.000000000000000	198420.893004590616300	0.000000000000000	198897.540347656788100	0.000000000000000	196165.970605442096700	0.000000000000000	196093.078385281493000	0.000000000000000	198009.280032382957900	0.000000000000000	197918.072065594460600	0.000000000000000	197361.994085300015300	0.000000000000000	200120.892097389238200	0.000000000000000	197725.300261561933400	0.000000000000000	199994.718593183934000	0.000000000000000	199793.616721175290900	0.000000000000000	198892.433648619597100	0.000000000000000	198224.348701222217600	0.000000000000000	197886.721708221070000	0.000000000000000	201002.692503544327300	0.000000000000000	202866.787025739700800	0.000000000000000	201061.700859533302700	0.000000000000000	200524.442034988460400	0.000000000000000	164048.811500767449600	0.000000000000000	12858.989832270784970	0.000000000000000	7329.428421625561896	0.000000000000000	4950.848245298171605
-3.5	26	0.000000000000000	6178.695025124887252	0.000000000000000	9501.774408162536929	0.000000000000000	23831.231384111451920	0.000000000000000	199231.844385955395400	0.000000000000000	197670.858985989150800	0.000000000000000	200042.876768374029800	0.000000000000000	197612.697479083261000	0.000000000000000	198607.980728717782800	0.000000000000000	200464.275230275583400	0.000000000000000	200769.285174338292600	0.000000000000000	195020.628692681610100	0.000000000000000	202551.500267849362000	0.000000000000000	195903.099109446542600	0.000000000000000	200076.578433408372800	0.000000000000000	197978.463918931112900	0.000000000000000	199185.619711154227800	0.000000000000000	196680.962287545611600	0.000000000000000	197741.854747746867400	0.000000000000000	200257.205814086686600	0.000000000000000	202491.109224514395500	0.000000000000000	201432.790451649198100	0.000000000000000	200927.782554834295300	0.000000000000000	197380.730218577809900	0.000000000000000	21357.665041975127680	0.000000000000000	9259.066398048265910	0.000000000000000	6211.014937386707061	0.000000000000000
-4.0	25	5159.971251199259314	0.000000000000000	7749.313083563630244	0.000000000000000	12731.675121030177250	0.000000000000000	175242.954995307489300	0.000000000000000	195366.663442144810700	0.000000000000000	197646.387742540129700	0.000000000000000	197395.440806146943900	0.000000000000000	196543.609190667077200	0.000000000000000	198219.179935128748200	0.000000000000000	198636.404349323507600	0.000000000000000	197727.634644527424800	0.000000000000000	197556.290288277494200	0.000000000000000	197169.857748821523300	0.000000000000000	199298.623531152610700	0.000000000000000	197794.865841619466700	0.000000000000000	197572.566628771572100	0.000000000000000	197543.695557411294400	0.000000000000000	198030.030598524375800	0.000000000000000	197205.850080775650000	0.000000000000000	198770.228232739580600	0.000000000000000	199861.043509820796300	0.000000000000000	201338.508194591471700	0.000000000000000	199260.632572343980400	0.000000000000000	163154.461936965381000	0.000000000000000	11826.630635794410410	0.000000000000000	7473.600182292648242	0.000000000000000	4957.222506246215744
-4.5	24	0.000000000000000	6104.767448766040616	0.000000000000000	9289.364018701013265	0.000000000000000	24837.977465473672060	0.000000000000000	196234.819825375219800	0.000000000000000	195762.615961273346300	0.000000000000000	196625.242787305614900	0.000000000000000	193914.516042329807500	0.000000000000000	197193.973019468889100	0.000000000000000	200420.486573933332700	0.000000000000000	196825.842373005638400	0.000000000000000	199706.690914706472500	0.000000000000000	198232.324445285252300	0.000000000000000	200047.103608471050400	0.000000000000000	199012.580682721309100	0.000000000000000	201495.061733692447900	0.000000000000000	196889.546954342396900	0.000000000000000	198257.742925204598600	0.000000000000000	198246.060997421795000	0.000000000000000	197248.570548858697300	0.000000000000000	201814.813356269005400	0.000000000000000	204145.324456872011100	0.000000000000000	203280.428281748958400	0.000000000000000	197204.456880674348200	0.000000000000000	21777.867495882663210	0.000000000000000	9319.838138420667747	0.000000000000000	6171.009216975015988	0.000000000000000
-5.0	23	5206.272544177058990	0.000000000000000	7581.689748892741590	0.000000000000000	12845.167748448049680	0.000000000000000	176691.776252483628900	0.000000000000000	198165.689602538477600	0.000000000000000	198187.436873466853300	0.000000000000000	194373.707649476797100	0.000000000000000	195199.216635481629000	0.000000000000000	197836.570503356255400	0.000000000000000	195789.217481243104000	0.000000000000000	198523.609358367364600	0.000000000000000	196159.540516650944500	0.000000000000000	196656.822011886310100	0.000000000000000	200770.285260513424900	0.000000000000000	196427.961613280494900	0.000000000000000	198889.536503023380600	0.000000000000000	197012.106908652058300	0.000000000000000	199076.271251133497600	0.000000000000000	196513.650021442415900	0.000000000000000	199790.366857245680900	0.000000000000000	199891.852616565127400	0.000000000000000	200714.708200899505800	0.000000000000000	198064.278590230358500	0.000000000000000	161131.526846904424000	0.000000000000000	12157.283667284580590	0.000000000000000	7496.818699440732416	0.000000000000000	4915.648884358967734
-5.5	22	0.000000000000000	6183.753525201970660	0.000000000000000	9451.813801417569266	0.000000000000000	25257.944685373466200	0.000000000000000	197087.112449259206200	0.000000000000000	198493.580796387046600	0.000000000000000	196733.831202609726500	0.000000000000000	198074.064188625430700	0.000000000000000	203897.936671471921700	0.000000000000000	198886.384266799228500	0.000000000000000	194637.850917210365900	0.000000000000000	196322.861542475875500	0.000000000000000	197620.835584116081000	0.000000000000000	196741.116602273774300	0.000000000000000	196332.567118491249900	0.000000000000000	200721.051270079246000	0.000000000000000	201373.635437868593700	0.000000000000000	198357.193567488982800	0.000000000000000	198663.844356403657000	0.000000000000000	200396.853477242082600	0.000000000000000	202377.270333910040800	0.000000000000000	204368.921157994307600	0.000000000000000	201097.074663062085200	0.000000000000000	195050.958681467484000	0.000000000000000	21472.471623309189450	0.000000000000000	9413.659171368804891	0.000000000000000	6341.664970777695089	0.000000000000000
-6.0	21	5049.055687016532829	0.000000000000000	7456.859303305644062	0.000000000000000	12880.448980488778030	0.000000000000000	176109.404838131944400	0.000000000000000	193247.260977300058600	0.000000000000000	195837.531346974603400	0.000000000000000	197539.718090499867700	0.000000000000000	196027.880986300529900	0.000000000000000	195754.965003266406700	0.000000000000000	197144.172970598563600	0.000000000000000	198195.021478943410300	0.000000000000000	197177.347463224257800	0.000000000000000	199378.748666631319800	0.000000000000000	197435.058106730779400	0.000000000000000	196452.832040511275400	0.000000000000000	197716.741587765893200	0.000000000000000	200309.683659659553100	0.000000000000000	197163.589998736162700	0.000000000000000	196680.840717577579200	0.000000000000000	200837.706861674058000	0.000000000000000	200302.778746593801800	0.000000000000000	198371.601406638481400	0.000000000000000	200048.992614450544400	0.000000000000000	154957.661405539227400	0.000000000000000	12117.045561028553490	0.000000000000000	7301.358111631900101	0.000000000000000	4752.136545244503395
-6.5	20	0.000000000000000	5920.956718324381654	0.000000000000000	9295.176295216651852	0.000000000000000	24690.368910352834060	0.000000000000000	193661.934129818750100	0.000000000000000	191938.620029938494600	0.000000000000000	200327.994997201312800	0.000000000000000	200599.891662737209100	0.000000000000000	196525.871282283129400	0.000000000000000	204357.786978188931200	0.000000000000000	201216.336051443708100	0.000000000000000	196744.801090812980000	0.000000000000000	196955.864594960061400	0.000000000000000	201190.021962423401400	0.000000000000000	197398.141739542043100	0.000000000000000	196591.561988385103200	0.000000000000000	198394.516187023080400	0.000000000000000	202291.395571497298100	0.000000000000000	199026.507677694899000	0.000000000000000	199377.905830151197700	0.000000000000000	202057.689522655418800	0.000000000000000	204903.081425144657300	0.000000000000000	198295.726245946483700	0.000000000000000	201482.209761501173500	0.000000000000000	20765.667704751496780	0.000000000000000	9208.062193265908718	0.000000000000000	5966.971624474704186	0.000000000000000
-7.0	19	4942.970167381671672	0.000000000000000	7359.381137246862636	0.000000000000000	12629.857020649089460	0.000000000000000	172545.805715793219900	0.000000000000000	193989.067079776548800	0.000000000000000	196454.510599825094700	0.000000000000000	198024.649306120991200	0.000000000000000	198849.548263693461200	0.000000000000000	198196.005548265442500	0.000000000000000	195472.075133400736400	0.000000000000000	196590.155194692604700	0.000000000000000	196138.770956939697500	0.000000000000000	198346.436250367085400	0.000000000000000	197471.743916717969100	0.000000000000000	198013.552303506003200	0.000000000000000	195405.976252780063100	0.000000000000000	197298.694539690652200	0.000000000000000	198135.401332841924200	0.000000000000000	197100.232215851574400	0.000000000000000	199651.523131772264600	0.000000000000000	198825.621332176117000	0.000000000000000	198630.476981065032300	0.000000000000000	196556.492667306243700	0.000000000000000	154925.570615631208100	0.000000000000000	11678.222303056805690	0.000000000000000	6985.675303890419854	0.000000000000000	4663.128951244687414
-7.5	18	0.000000000000000	5640.090048168302928	0.000000000000000	8769.937102253183184	0.000000000000000	24977.505511361563550	0.000000000000000	186896.031658254185500	0.000000000000000	189243.489099451369800	0.000000000000000	195061.246207841497400	0.000000000000000	195722.428158706432400	0.000000000000000	193879.650759963260500	0.000000000000000	195878.332655207254000	0.000000000000000	191854.565344369824700	0.000000000000000	197364.380058476293900	0.000000000000000	201640.707952870579900	0.000000000000000	197055.998456520668700	0.000000000000000	199370.931483312451800	0.000000000000000	195352.428192497143800	0.000000000000000	198532.007145796902500	0.000000000000000	198159.307194700173600	0.000000000000000	196600.901362136908600	0.000000000000000	199471.701815684122300	0.000000000000000	198293.501036606176100	0.000000000000000	200462.809347851987700	0.000000000000000	197465.968876313389000	0.000000000000000	194853.456423157826100	0.000000000000000	19361.770910659106450	0.000000000000000	8523.697636207905816	0.000000000000000	5602.402665827477904	0.000000000000000
-8.0	17	4631.495528935403854	0.000000000000000	6977.819427292974069	0.000000000000000	12051.973354997668140	0.000000000000000	172315.345017170271600	0.000000000000000	189815.084258290822600	0.000000000000000	193695.330833170068200	0.000000000000000	197544.501847280189400	0.000000000000000	193232.886700759001500	0.000000000000000	195400.699770319886700	0.000000000000000	194065.375523499446000	0.000000000000000	195398.344724897673600	0.000000000000000	195735.139660252753000	0.000000000000000	193746.030921395868100	0.000000000000000	190873.421783292898900	0.000000000000000	195155.171974312426800	0.000000000000000	193914.927489289228100	0.000000000000000	194821.917653591284800	0.000000000000000	196419.478949347976600	0.000000000000000	195911.198696417035500	0.000000000000000	198461.920797373575600	0.000000000000000	198331.460106781160000	0.000000000000000	195746.352553318982200	0.000000000000000	194419.301348287466700	0.000000000000000	144380.338877153903000	0.000000000000000	11379.937932978993560	0.000000000000000	6548.478499093051141	0.000000000000000	4460.779041414213680
-8.5	16	0.000000000000000	5210.782893561259698	0.000000000000000	8320.902169188735570	0.000000000000000	23005.038680959478370	0.000000000000000	184832.387398545950400	0.000000000000000	191845.323955532949200	0.000000000000000	195046.791556407086300	0.000000000000000	193680.655207247211400	0.000000000000000	199797.635483599122400	0.000000000000000	197230.546569410595100	0.000000000000000	191365.108562520094000	0.000000000000000	192782.758985879598200	0.000000000000000	193146.286666889733200	0.000000000000000	191522.592396866908500	0.000000000000000	193269.144097698503200	0.000000000000000	198824.919270778860700	0.000000000000000	192413.151430387515600	0.000000000000000	196601.457076892722400	0.000000000000000	199391.179918112058700	0.000000000000000	193261.234132830519200	0.000000000000000	199954.311709258152400	0.000000000000000	198598.901485283451600	0.000000000000000	197674.213518959615600	0.000000000000000	193665.918679512629800	0.000000000000000	19063.453707074018890	0.000000000000000	8313.143723571627561	0.000000000000000	5408.058539003392980	0.000000000000000
-9.0	15	4124.170014642796559	0.000000000000000	6035.406592322837241	0.000000000000000	10559.229757136859916	0.000000000000000	167226.330080076877500	0.000000000000000	187792.021764090226500	0.000000000000000	188319.187864459701800	0.000000000000000	190252.900176883122200	0.000000000000000	188768.826406490698000	0.000000000000000	190659.466842024005000	0.000000000000000	192723.950662539195000	0.000000000000000	191830.978647138486800	0.000000000000000	190351.067992712953100	0.000000000000000	191452.913622009218700	0.000000000000000	192740.423044152878000	0.000000000000000	192034.493698334234100	0.000000000000000	194543.142195547203300	0.000000000000000	191914.746345682331600	0.000000000000000	192381.718329539668000	0.000000000000000	193268.038603270630100	0.000000000000000	194999.382310743327200	0.000000000000000	195859.363150937540900	0.000000000000000	193732.943068697379200	0.000000000000000	189927.122554840112600	0.000000000000000	137220.909381188743300	0.000000000000000	9861.863555356439974	0.000000000000000	5969.968813577358560	0.000000000000000	3940.909173666689640
-9.5	14	0.000000000000000	4517.512292665913264	0.000000000000000	6874.635089738524584	0.000000000000000	15573.459854853454090	0.000000000000000	175531.990005405357800	0.000000000000000	187433.954316703631800	0.000000000000000	190401.863688237703200	0.000000000000000	186495.147406762989700	0.000000000000000	191301.070463082607600	0.000000000000000	187052.988907935767200	0.000000000000000	188552.903215357451700	0.000000000000000	195211.001041739422400	0.000000000000000	186388.070034672913600	0.000000000000000	189356.899992182530700	0.000000000000000	190975.122511553781800	0.000000000000000	194238.870349040458700	0.000000000000000	192064.408104511734600	0.000000000000000	196016.500549666176100	0.000000000000000	193591.259395127388400	0.000000000000000	193980.929803775798100	0.000000000000000	192368.477003657113500	0.000000000000000	196451.730942697759000	0.000000000000000	190476.075915007764700	0.000000000000000	174405.121555010904600	0.000000000000000	13487.386462074253360	0.000000000000000	6983.444992367830310	0.000000000000000	4594.347032695584858	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	4963.111013149259634	0.000000000000000	7629.243635376310522	0.000000000000000	19831.257744550985080	0.000000000000000	138670.856690103624700	0.000000000000000	149166.903417373891000	0.000000000000000	143768.897344571712900	0.000000000000000	149924.295330742548700	0.000000000000000	152215.460973195877200	0.000000000000000	153569.943592218624000	0.000000000000000	154182.803568113769900	0.000000000000000	154494.213638685469000	0.000000000000000	156938.920031260524400	0.000000000000000	157988.751558650197700	0.000000000000000	156680.843207931786300	0.000000000000000	157833.270110717770900	0.000000000000000	162002.921036367450100	0.000000000000000	161028.655454842170000	0.000000000000000	164716.922475353756400	0.000000000000000	163918.337422715325400	0.000000000000000	167205.947338916128500	0.000000000000000	165549.966718985961000	0.000000000000000	160163.526711522892600	0.000000000000000	17026.519134078644130	0.000000000000000	7613.938229660514480	0.000000000000000	4928.383208663223740	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	5149.823846992534527	0.000000000000000	7726.037088025967932	0.000000000000000	13397.805946490509090	0.000000000000000	17046.728994140816210	0.000000000000000	18529.613007130705230	0.000000000000000	18407.147105681990070	0.000000000000000	18525.854669423093580	0.000000000000000	19089.570284477114910	0.000000000000000	19293.678063985033080	0.000000000000000	18887.800883029936810	0.000000000000000	19539.917582748352290	0.000000000000000	19241.349043673224510	0.000000000000000	19976.102706584526460	0.000000000000000	20427.301938056571090	0.000000000000000	21277.891235167797280	0.000000000000000	20574.830731870846650	0.000000000000000	21031.753396210900970	0.000000000000000	21805.800473178402170	0.000000000000000	21963.471568280972860	0.000000000000000	23434.069663195907200	0.000000000000000	20138.166351738855160	0.000000000000000	13687.432009321912120	0.000000000000000	7824.952265423094104	0.000000000000000	5146.776130876872230	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5382.833048841143864	0.000000000000000	7237.809268524031722	0.000000000000000	9248.775238295524105	0.000000000000000	10213.898933441376357	0.000000000000000	10697.243821058485990	0.000000000000000	10835.353868785423400	0.000000000000000	10890.923450372647490	0.000000000000000	10969.114408212040870	0.000000000000000	11122.463514859622590	0.000000000000000	10979.153706763179800	0.000000000000000	10850.506423764078140	0.000000000000000	10944.312523859913200	0.000000000000000	11066.340508930241410	0.000000000000000	11386.204727907812410	0.000000000000000	11277.966534147954010	0.000000000000000	11313.257352627886580	0.000000000000000	11281.730925646546890	0.000000000000000	11268.184340781290300	0.000000000000000	11379.456072912753370	0.000000000000000	10735.204587307853220	0.000000000000000	10006.209370655315070	0.000000000000000	7498.041068299214203	0.000000000000000	5391.997549635922042	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5184.077927373441526	0.000000000000000	6673.250671330732984	0.000000000000000	7733.847900061596192	0.000000000000000	8245.819197348564558	0.000000000000000	8683.748896264596624	0.000000000000000	8584.258729578743442	0.000000000000000	8752.771932284911600	0.000000000000000	8552.763148983374776	0.000000000000000	8826.567693047520152	0.000000000000000	8978.005441409510240	0.000000000000000	8968.968829627041486	0.000000000000000	8970.999694402345994	0.000000000000000	9008.443311735247334	0.000000000000000	8864.555110129551394	0.000000000000000	9063.350463752947690	0.000000000000000	8946.059115288577232	0.000000000000000	9066.010340566033846	0.000000000000000	9037.834943127219958	0.000000000000000	8712.745915257633896	0.000000000000000	7964.962416088263126	0.000000000000000	6796.353689930158908	0.000000000000000	5176.974113877979107	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5044.610913672891911	0.000000000000000	5907.400047577049918	0.000000000000000	6657.174372458004654	0.000000000000000	6949.853031052249208	0.000000000000000	7072.630373527181291	0.000000000000000	7205.242113177953798	0.000000000000000	7276.824570177083842	0.000000000000000	7225.756634968735852	0.000000000000000	6937.601766076154490	0.000000000000000	7117.323311383402142	0.000000000000000	7237.068891640054062	0.000000000000000	7182.547819661188442	0.000000000000000	7121.705343159890617	0.000000000000000	7318.037754116659016	0.000000000000000	7442.813116243715740	0.000000000000000	7275.161037278785443	0.000000000000000	7202.516446189537419	0.000000000000000	7122.865428047055502	0.000000000000000	6675.970770094785621	0.000000000000000	6093.031818197667235	0.000000000000000	5096.372677588677106	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4619.262039843846651	0.000000000000000	5386.394477983613797	0.000000000000000	5764.172604839541236	0.000000000000000	5893.646945655420496	0.000000000000000	6069.344157586666370	0.000000000000000	6131.531622817847164	0.000000000000000	6232.063636088628300	0.000000000000000	6219.233321677220374	0.000000000000000	6100.008082073156402	0.000000000000000	6222.002761689313047	0.000000000000000	6148.264371360744008	0.000000000000000	6201.360336197715696	0.000000000000000	6373.935508135243254	0.000000000000000	6296.905081266782872	0.000000000000000	6221.330207996303216	0.000000000000000	6263.495493986690235	0.000000000000000	6141.562119385831466	0.000000000000000	5821.645055593635334	0.000000000000000	5422.642062028701730	0.000000000000000	4831.648337696482486	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4443.974792435788004	0.000000000000000	4972.941483486099060	0.000000000000000	5265.247973359245407	0.000000000000000	5383.696058006270505	0.000000000000000	5502.314566348906738	0.000000000000000	5635.191472999799771	0.000000000000000	5492.266267559498374	0.000000000000000	5455.688156140931824	0.000000000000000	5534.174927776016375	0.000000000000000	5378.071098133949818	0.000000000000000	5575.563478756950644	0.000000000000000	5543.727476682836823	0.000000000000000	5699.487738314330272	0.000000000000000	5681.605003768345341	0.000000000000000	5686.342353880849260	0.000000000000000	5461.761575406236261	0.000000000000000	5328.602454759896318	0.000000000000000	5046.686221579557241	0.000000000000000	4530.038426299235652	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3960.515865737137119	0.000000000000000	4149.274261617392767	0.000000000000000	4411.689409595661346	0.000000000000000	4833.956482725237038	0.000000000000000	4853.917079333086804	0.000000000000000	4704.825078224793288	0.000000000000000	4729.150230717951672	0.000000000000000	4847.105804492285642	0.000000000000000	4759.292629668590962	0.000000000000000	4678.021503129920348	0.000000000000000	4809.793372297461246	0.000000000000000	5000.315776379535236	0.000000000000000	5052.952987046124690	0.000000000000000	4929.151106030070878	0.000000000000000	4725.857821161148422	0.000000000000000	4738.107742009730828	0.000000000000000	4465.113279760430487	0.000000000000000	4122.167120730975512	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3583.906216159452924	0.000000000000000	3809.716441275645593	0.000000000000000	3878.607273671954317	0.000000000000000	4040.910184439834666	0.000000000000000	4091.493156007932612	0.000000000000000	4060.797763792465503	0.000000000000000	4038.126134057667968	0.000000000000000	3980.502375937936449	0.000000000000000	4069.177516333721087	0.000000000000000	4100.673646238784386	0.000000000000000	4236.402554824079744	0.000000000000000	4156.589980817208016	0.000000000000000	4194.136926322144063	0.000000000000000	4106.903843086842244	0.000000000000000	4053.483190270048454	0.000000000000000	3891.071529969431140	0.000000000000000	3602.687788880396511	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3110.844497935344862	0.000000000000000	3259.513920694811077	0.000000000000000	3364.180560730058005	0.000000000000000	3455.600927530972967	0.000000000000000	3400.203521104140236	0.000000000000000	3417.904129316642866	0.000000000000000	3404.321612431180256	0.000000000000000	3420.916817063301096	0.000000000000000	3500.573604248020274	0.000000000000000	3477.230481164933280	0.000000000000000	3495.587792710055964	0.000000000000000	3510.060277800045696	0.000000000000000	3422.999454991143011	0.000000000000000	3450.216469034991860	0.000000000000000	3305.517349766729240	0.000000000000000	3230.076300272387016	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
