10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	4.599773731542072	5.616239819612168	6.474086754709448	10.212613873321995	9.740308871838224	10.791613964080799	11.842919056323375	12.364298602993259	12.885678149663141	13.059916694397760	13.234155239132381	13.362279462234277	13.490403685336171	13.480840539430346	13.471277393524520	13.546615866146638	13.621954338768756	13.631019219036308	13.640084099303861	13.609806797701564	13.579529496099267	13.581765201484608	13.584000906869949	13.517053760919705	13.450106614969462	13.443941546973392	13.437776478977321	13.353114440956485	13.268452402935647	13.169544973719791	13.070637544503935	13.013618218464760	12.956598892425585	12.722980911840342	12.489362931255098	12.432897480783378	12.376432030311657	12.056034593493106	11.735637156674553	11.318620574071225	10.901603991467898	10.073844098986552	9.246084206505204	7.990195127481783	6.734306048458363	5.809071052795662	4.792759223134679	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	4.330248349358449	5.289113030169553	6.530748635167233	10.062366785936222	18.104197833572638	44.364393804075526	70.624589774578411	69.150140181863151	67.675690589147891	66.001096095848567	64.326501602549243	66.865102630128121	69.403703657706998	65.723521157236760	62.043338656766515	62.644064594625561	63.244790532484608	61.962626463161882	60.680462393839150	59.364380521251746	58.048298648664343	57.258859737239106	56.469420825813877	54.444821595192451	52.420222364571018	51.901450769497742	51.382679174424460	50.512063108553555	49.641447042682650	48.999038333797785	48.356629624912912	48.646349149903045	48.936068674893185	45.658891905475812	42.381715136058446	40.674947692231562	38.968180248404678	39.963320708765913	40.958461169127148	37.738279394261269	34.518097619395398	34.031156193443778	33.544214767492164	29.034469021505757	24.524723275519353	8.432199976533354	6.707296294743485	5.507521949505086	4.589876136613312	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	3.984977012591109	4.774571342638412	5.695681404610461	7.248117837219592	9.140433920295569	21.834090276989677	86.104902709145904	88.462045165292409	90.819187621438914	91.331853722680307	91.844519823921701	92.288186345813742	92.731852867705783	92.718983378862120	92.706113890018457	92.851649961062208	92.997186032105944	93.105087196631359	93.212988361156789	92.954883447724370	92.696778534291937	92.592916936221513	92.489055338151076	92.361830650382927	92.234605962614779	92.567524326831119	92.900442691047473	92.537505771099575	92.174568851151676	92.381446642126292	92.588324433100922	92.478427438227001	92.368530443353080	92.477035332181543	92.585540221010007	92.204815418475562	91.824090615941103	91.620461046367041	91.416831476792993	91.129975926943914	90.843120377094834	90.523245669701282	90.203370962307744	88.185754175495418	86.168137388683093	43.108039774268626	10.130093904608348	7.733137511040865	5.940156143528867	4.942082063671473	4.159604184895517	0.000000000000000
9.0	51	3.671935944326199	4.272974777216330	5.087378603993630	6.180561815502632	7.625607388805103	10.015825650383171	25.563982720406713	87.635351823074188	91.483745185045493	92.728701925741362	94.356067675398336	94.408735185194274	94.997021244548350	94.686711572162210	95.012251291678183	95.051102224388586	95.336783077330708	95.323205684799660	95.748861789801936	95.460535329491421	95.943884189713998	95.063014199683309	95.079567637353492	95.121799841081327	95.747533515141015	95.086080932601249	95.413209709917112	95.243156186255050	95.450366091413244	94.879844981056749	95.211031878750660	94.916922866001855	95.524868533569858	95.010146723650280	95.205894465245279	94.997389732331314	95.448194361692828	94.786330356984109	94.952861170991767	94.503121304058936	94.897714838463955	94.176206382629886	94.161152884959350	92.720072937099644	92.056259340554391	88.590599283127517	61.691356273017902	11.245500602800671	8.155003701282761	6.483530916939911	5.078691789648194	4.405465402050262	3.821334400520884
8.5	50	0.000000000000000	4.347607547954382	5.331623541077791	6.313579864601332	8.348198419776953	10.891217380470774	27.523591848909039	89.165800937002473	92.122870047493009	94.255807221082719	95.475508986689817	96.437331996908739	96.156101658857693	96.005720884716524	96.398997551048467	97.149260638527025	96.872454487714535	97.209991839960040	96.993397942489509	96.936406977292933	96.835168137790760	96.531826437373823	96.547399965868976	97.171042873679724	96.949913023353361	96.948974542732103	96.805296678844144	97.208606252642397	96.788742991699024	96.683413102911445	96.557962479232614	96.343466618585992	96.703495935669238	96.941293452432930	96.692776933803671	96.749929881377156	96.703428944030875	96.920175279310769	96.588645220052442	96.745077729987017	96.534217014156653	96.802837430001404	95.436131638791451	94.459508560577092	92.909376489379014	91.013061177571956	65.392465171338344	12.360907300992995	9.089009422669566	6.760272033299819	5.540022078328901	4.562231233136452	0.000000000000000
8.0	49	3.989344236780820	4.669130189218786	5.577928147761822	6.816311415574545	8.562389045230599	11.150252217935346	29.483200977411364	89.532127737005069	93.586126846841367	95.104944434840135	96.852829053369476	97.046128924309883	97.184332509257132	97.329142396832040	97.428757389272150	97.688585943824364	97.793782395040381	97.975859887024157	98.078331162903112	97.901912602581007	97.928554946782270	97.752348359543561	97.407162915068895	97.882839729942816	97.932101161860615	97.846204766351988	97.650396210084949	97.748836940506209	97.812586519828983	97.632433947877900	97.993938316682360	97.710926032053067	98.004355138088172	97.892324428736771	97.873989936159305	97.847912538752183	97.695416253742749	97.685459509926744	97.736466699920229	97.599612515724687	97.691238058174235	97.134632071854156	96.321027679627974	95.389098312322631	94.108676878812645	91.234852228737623	69.093574069658786	12.883979384923459	9.079854655102691	7.221813652134621	5.758893257231140	4.835351828986182	3.990449107131939
7.5	48	0.000000000000000	4.761640824378119	5.724651159505747	6.811348604704428	8.890454019335142	11.409287055399918	28.885777373720110	89.898454537007666	93.608522149596297	95.725014618066965	96.908308850758488	97.710022137704172	98.082257220635810	98.697758804082355	98.417105223654303	98.382543352457887	98.575453521460389	98.821334150193110	98.629760508496034	98.664357323345740	98.735370721845882	99.141849138949254	98.640789859169203	99.021051969162016	98.769711046407281	98.853347150730272	98.431989384149091	98.323758779468477	98.391012915892858	98.039797852088839	98.449431813731110	98.501944054855770	98.723112689623235	98.749659188266662	98.723962126580560	99.072314083729495	98.594884542450984	98.389779806733202	98.398398741012855	98.225667574817294	97.989028592846921	97.723425119612997	97.017224990891521	96.667180130272840	94.322719529421022	91.456643279903304	66.135838969161242	13.407051468853922	9.886452099846323	7.288234662904835	5.989553221674477	5.029833718445198	0.000000000000000
7.0	47	4.162392231322928	4.902158148627034	5.747687061178616	7.113555777405582	8.778791372005617	11.943628866562866	28.288353770028856	90.653390844748756	95.224492596469162	96.171845945345382	97.345369593893338	97.999221440620175	98.736915431499568	98.911473867079053	99.159361348804808	99.032464548620752	99.304154188150179	99.138948828933081	98.955019397542159	99.011939286640398	99.206721478306278	99.074683358904835	98.993095413496661	99.294831155088303	99.272343903876205	99.095049803254653	98.900455396312651	98.956773148175500	99.387908512185149	99.007744633089700	99.262047031297442	99.171360840344931	99.636492377282337	99.236292195290929	99.199885298166791	99.247682874914361	99.222028025598505	99.102162654992512	99.241680882580710	98.694983552776719	98.315783618783172	97.978629474662370	97.357267034052242	96.423357226133959	95.058377828695271	92.303042367672958	63.178103868663690	13.403789249502250	9.770667612523846	7.618424648972344	5.881251248116733	5.103935664700527	4.320211907854533
6.5	46	0.000000000000000	4.936912477628471	5.943995606784496	7.116396071733663	9.482002672966418	12.477970677725814	32.803299660627296	91.408327152489846	94.418093257910229	96.392506972952091	97.532785126870280	98.204578599383623	98.683971145730396	99.051859883929467	99.244715606389065	99.283799305070119	99.347413315150973	99.475287579846878	99.289206611318122	99.221658947367445	99.211392667445125	98.957067404867146	99.336527793383596	99.892833333818345	99.429228155050168	99.354052762099514	99.213865738904502	99.214969904735710	99.501104023758614	99.341225136787386	99.360040649674758	99.284959897944177	99.493943019337806	99.359131917447939	99.482786068532690	99.496504092162667	99.448309872154866	99.555161905057645	99.271016035533748	98.996802134925716	98.587649401894325	98.518042126201053	97.425158895408927	96.610603911515511	95.213043891264775	93.149441455442599	59.797285686858153	13.400527030150577	10.065194546536764	7.533545072343960	6.224868290261572	5.184445784385643	0.000000000000000
6.0	45	4.349105171542353	5.097468120219078	5.974986816597234	7.488363749885022	9.554852570400580	12.602746215636785	37.318245551225736	91.335977845723093	94.647046309729831	96.557962013866785	98.188685341252082	98.360604932410084	98.742530668108941	99.119352130314724	99.483841887751836	99.442413448176012	99.326412187536732	99.459264717412111	99.504860520515976	99.476004556786052	99.460122839239602	99.356811021098451	99.503115021352244	99.501120079460620	99.197682620406638	99.282374974537547	99.385984892470148	99.547159556814464	100.060312541326184	99.582543189493464	99.551930532670013	99.426010637303889	99.695187884676756	99.652358350736961	99.875622966353376	99.672653551215774	99.519545465800633	99.504214085157969	99.290419219570936	99.062173731262533	98.519969727667345	98.193701104799175	97.214722509866903	96.831389024100531	96.033752369405704	92.966518470027154	56.416467505052616	13.342999382060379	9.556038471128673	7.767721256886395	6.300231056199952	5.361593588268370	4.587916311165067
5.5	44	0.000000000000000	5.128868015108253	6.190879628374491	7.307219540808611	9.781272839801909	12.727521753547757	36.638601875066954	91.263628538956340	94.575371750507912	97.003609431533164	97.925206861975695	98.306625120895688	98.735839088902694	99.199176081468678	99.712034485908760	99.675600412345361	99.581939825027476	99.530498581748830	99.643614838594118	99.717375920021169	99.757312003154709	99.506938818934827	99.553971929913303	99.410849342265251	99.416266961423233	99.191779623173900	99.506686283278782	99.527370888725798	99.586541566527544	99.376704547190286	99.491221861772630	99.171964233924612	99.603825218496780	99.679490634469786	99.959775059635291	99.798941680546392	99.691122934539521	99.651729750202676	99.534268545399328	99.441503842886107	98.993880560454926	98.522070055461413	97.866482437029319	97.466477305613978	95.660918133139646	92.783595484611723	57.780262388740240	13.285471733970180	10.145885957237182	7.681070427872995	6.453459033050070	5.373781201322820	0.000000000000000
5.0	43	4.568610560318311	5.333076940397848	6.352444140983867	7.725162028341591	9.535497494450688	12.792551241443441	35.958958198908164	91.369454327547601	95.387202721812287	96.948613026966015	98.201907554221833	98.501768989723971	98.695024485137466	99.612485980345610	100.489519562069134	99.885004412711510	99.795248118478966	99.665197938199782	99.821724332090525	99.926138920922412	100.344810434423252	99.848106147097894	99.794984537100916	99.617556939929386	99.864756259847127	99.692214151993056	99.921609728745267	99.530591264410518	99.381778288867892	99.513811689125788	99.864288133305593	99.724204078962345	99.868658120915967	99.839963974786087	100.485044957171610	100.026938159149353	99.794274841608384	99.786798020361246	99.753421368937595	99.391486422630848	99.491978615804811	98.751925347171934	98.262659877174997	97.377782473558611	96.359847372927177	92.672370061373798	59.144057272427858	13.651299163475073	10.060963195976877	8.070397906042729	6.458753446804510	5.525620715893348	4.671119857870679
4.5	42	0.000000000000000	5.282385045180961	6.436779127159491	7.705486937123198	9.946467641363876	12.857580729339126	35.971656835939598	91.475280116138848	94.890408824754786	97.201732400296791	98.027138347204911	98.803518798640908	99.221343938022500	100.066223792707191	100.015040749636370	99.579649557952592	99.726025705266466	99.513320720480834	99.793419813714621	99.820644997154687	99.931287252402939	99.745690797932554	99.634396355570175	99.399637620504279	99.590060275081328	99.790710996205917	99.460434471312951	99.291606151303100	99.392066396704195	99.432475787139381	99.693723473941745	99.991905827703221	99.685779449161828	99.326662186586972	99.995077523463166	100.029491157270996	100.124602495312715	99.947766120696315	99.491404898467692	98.879041862894894	99.131911667089923	98.730992840246515	98.206233358154805	97.422145338518291	95.565784372472848	92.561144638135872	57.995123090763045	14.017126592979967	10.611918211738008	8.080804553516529	6.689407191444637	5.598828357575383	0.000000000000000
4.0	41	4.712379883307597	5.470216405185785	6.406800385349937	7.898666901146487	9.687305404542494	12.969394283099334	35.984355472971025	91.877934279678584	95.497420060771219	96.947221788511470	97.901394635660097	98.721793926184276	99.320608675604419	99.776819936258292	99.924770085816533	99.861729459290487	100.015884424153498	99.852135629939511	100.017989205132452	99.827947548950178	99.814002780101276	99.599923370919200	99.597272466742950	99.262077046376262	99.305136223768017	99.175279235209928	98.837811008997505	99.062151562355012	99.462405359506391	99.340549325428640	99.486224147618785	99.518228983900372	99.555891661441166	99.630112980991640	100.139111792823087	100.333827996972047	100.726877861675163	99.927030567598251	99.385390241341952	99.321592458261051	99.425633349413488	99.053039901495112	98.409135376679387	97.377497328631478	95.920000140310080	92.948863064640790	56.846188909098238	13.766135188809683	10.288778504478660	8.270828257757614	6.619242407882127	5.657482013486812	4.749065526875698
3.5	40	0.000000000000000	5.479300306904645	6.551901493605862	7.795074877570318	10.079153484814814	13.081207836859541	37.209228604148393	92.280588443218321	95.317721813195135	97.188340057317774	98.169707307484089	98.861653594831679	99.367947647968066	99.795677190905010	99.872535851380434	99.926613769239339	100.083069658645172	99.861348169991274	99.812525513984497	99.659153213412296	99.480371652035373	99.242727438900019	99.148512566689419	98.746261874489818	98.995542175662692	98.767458711868301	98.924804571273000	98.656783729613082	99.128861972454615	98.981092007450002	99.125077762081943	99.038894298838287	99.334816821089603	99.498786283115336	99.924897357813151	100.439831176118915	100.060612731207385	99.648088046679561	99.679530706798616	99.596304379393857	99.784383144375113	99.646398039641042	98.649438033422555	97.758708459018180	95.817757203401982	93.336581491145708	53.175105482563850	13.515143784639399	10.546902586647374	8.094487565153139	6.788471809861786	5.662791761614042	0.000000000000000
3.0	39	4.850650815307366	5.582016632318970	6.526430404598547	7.995337000636857	9.753025820286904	13.203472818126995	38.434101735325768	92.137420764699129	96.304538691473212	97.318604473044772	98.727440942126833	99.020386974124364	99.493851130531169	99.759574592870294	99.843082359560853	100.077567769289956	100.528432271196593	99.904990387796687	99.711611467401966	99.555275423388409	99.205603175727902	99.112667787566778	99.007788486624918	98.982160694626572	99.163311892524646	99.057877404747813	99.437164834613100	99.040299577540395	99.415166793248957	99.006685148356297	98.994100594420715	98.980841479218043	99.245695040963639	99.478092201462971	99.621860179195252	99.731436201099612	99.427653840355902	99.752418403109147	100.088340159779079	99.948341384592425	100.469196809052065	99.535626477664323	98.783510258351598	97.506124639561705	96.255738723133931	93.320691889405737	49.504022056029456	13.875707438301465	10.289200492318299	8.332883234477865	6.777365504797835	5.748404211292828	4.883293654831758
2.5	38	0.000000000000000	5.471685002465322	6.627650656132452	7.906816900091659	10.227956970685696	13.325737799394449	39.091282765959107	91.994253086179953	95.274777524154104	97.054098201261255	98.314786465573988	98.998602229007744	99.565702061250590	99.905687690484143	99.985130236045791	100.012142677163041	99.930688862857266	99.518569642596944	99.663740085527820	99.644733837011472	99.232228839762129	98.994552049014288	98.946347769926945	99.011280524866876	98.846108456816410	98.863574179985193	98.900978449096456	98.652082952686428	98.823876431773243	98.636381198305543	98.780312474068381	98.644675982649545	99.116692591311676	99.546027302577670	99.447523048144092	99.436399608728379	99.749296866018568	99.845591565622044	99.854598528446658	99.639524190144670	99.694143069158557	99.243400803612587	98.441524740930532	97.226541117743082	95.677879602312558	93.304802287665765	48.844914569937515	14.236271091963530	10.784638030482942	8.170479375642190	6.832701348508714	5.670165923927679	0.000000000000000
2.0	37	4.915933152057060	5.641630384580115	6.605670317374277	8.101693692762538	9.926247362969770	13.349378111775790	39.748463796592446	91.937150610991324	95.746220117702009	97.104372013150993	98.479004489900120	99.125770174847858	99.864667194979290	100.047682117732776	100.179608216975097	99.928004081655757	99.663610860472474	99.735539702533274	99.780045395100871	99.359431025488192	99.084026297294869	99.009376829744824	98.771770019201725	98.687909779703745	98.346267229888937	98.506672424545826	98.651091829101119	98.458687378469619	98.591874782852017	98.658522511306174	98.846092120897751	98.806556399608752	99.030372039055862	99.176437592416292	99.185805102075037	99.708464992614068	100.287542449367947	100.026423736848372	99.844938198240840	99.681407256860581	99.424450473824891	99.052442699777203	98.512646784014848	97.413004318239828	95.924436280707454	93.169672630923174	48.185807083845575	13.907226517306491	10.442601162007746	8.393435896461636	6.712794589667153	5.729811712094000	4.848781251817536
1.5	36	0.000000000000000	5.573233066423799	6.703600492579535	7.968040190614446	10.375222690788581	13.373018424157131	40.772025350124764	91.880048135802681	95.205123552112397	97.138165243740588	98.310392104132177	99.160806785504263	99.816493003894223	100.240765368492561	100.053498292944226	99.856654572012431	99.905729510027925	99.979932911962791	99.684879458195198	98.928918572545584	99.056000499355264	99.187158953468412	98.909688805683118	98.622321344857411	98.315445287801268	98.165756459208083	98.200599218724193	97.939699949238914	98.329269240450643	98.559741943169399	98.759848048236364	98.705085455831878	98.840097894001161	98.943545925956585	99.367402149597879	99.924112810284925	100.164061369920034	100.127622734162657	99.976237239367777	99.816716165231895	99.502580450049223	99.029272737656513	98.569308592525815	97.988393090493915	95.750167067594305	93.034542974180596	48.552312041134968	13.578181942649449	10.601048683706033	8.247868458529453	6.854798092708694	5.687505082963632	0.000000000000000
1.0	35	4.978557249651243	5.698623332950447	6.667458395905619	8.229555732261412	10.233584785412980	13.523434349194741	41.795586903657089	91.988954646018414	96.056060711204324	97.359455968559985	98.463591897383722	99.235016481566760	99.999732666600778	99.965556127158806	99.936965014296831	100.016092354554402	100.122719695664003	100.021122218436759	100.050620953171546	99.269109012138358	99.023898174112176	99.011194847629227	99.057504905204922	98.596740431988565	98.127436117250625	97.967772329069817	98.045848637348684	97.916491023709625	98.225760286542240	98.542870179399742	98.928472673046457	98.727845770734504	98.681388155160306	98.962126159309349	99.416144760074971	99.890991721661180	100.316967485864595	100.163660365773154	100.115671859835743	99.814682556801230	99.739882423483607	99.252352756060105	98.746921757937969	97.639713291016278	96.053295924995226	92.914967479908853	48.918816998424361	13.781006974465534	10.135543171637481	8.376731086443458	6.771024239674538	5.793424662383557	4.911521754445921
0.5	34	0.000000000000000	5.575244619821128	6.801114456139863	8.049139557112600	10.563802931389485	13.673850274232350	42.604852427492816	92.097861156234131	95.485753757821271	97.780006021911277	98.607783653038638	99.315934576778304	99.600843220197589	99.684761459245024	100.051531830339897	100.148030136244358	100.156945471277837	99.931215312948680	99.703526992392909	99.072998348724141	98.968072408006350	98.776217357731397	98.806204532726213	98.579699360641328	98.059811720352613	97.532048102471904	97.716499612023327	97.454655221708649	98.080657415697971	98.457505814840857	98.766247615733064	98.596436798899376	98.781035549394105	98.807425796045507	99.490163864588567	99.906741830420202	100.085950929202653	100.094379383229608	99.978083913673117	99.586459778653662	99.634863849305276	99.493334105162347	98.666267129232182	97.770242390637989	95.749468424722778	92.795391985637124	47.575569780693030	13.983832006281620	10.740429448825733	8.352488475932359	6.906715511859953	5.803647572450135	0.000000000000000
0.0	33	4.954772200354136	5.773622779781589	6.912615251720104	8.317448474002056	10.298637108800008	13.641676569267226	43.414117951328549	92.287823433566018	96.009087141935353	97.633026911584381	98.871602116081235	99.107313223076886	99.402944178166265	99.906386149563531	100.436370711573375	100.479708018186287	100.425816740254319	100.036410714940757	99.759273354727299	99.261207487593936	98.999175751457685	98.868938438118278	98.811396507327231	98.370808928757327	98.000063301046609	97.872230458416354	97.833446486564057	97.727638043159359	98.184708339700137	98.478243439110059	99.082575176145554	98.964325063043759	99.038891447471229	99.189057820601008	99.830343071813573	99.909330211424034	100.025715017296193	100.095087304287233	100.115824632973428	99.809635932564618	99.719779089921460	99.287966507186425	98.654570263190436	97.725663473277010	96.378943397620745	92.731910659051906	46.232322562961699	13.910170728689366	10.489854141451470	8.473479715373889	6.699701759382779	5.806752067507410	4.942884137873004
-0.5	32	0.000000000000000	5.651859047230988	6.858965058234670	8.009401978375509	10.532215289895696	13.609502864302103	46.824968379929935	92.477785710897891	95.606104306180697	97.871412366409629	98.469323253019084	98.838772021281741	99.476099401207392	100.101468249269473	100.469659655046115	100.908614484673109	100.559107538901756	100.029337451832717	99.755804690071557	99.213382495466647	99.023187071737397	98.888964135956826	98.716908313588647	98.092076546014141	98.239514598830482	98.123363943582831	97.937833681542401	97.437742124664609	98.061490986103607	98.188184425753661	98.896138351874583	99.139396829658907	99.134284716789921	99.079570967073721	99.681942040441641	99.874520926166184	100.004901553436454	100.144430183649717	100.078039440362772	99.816480228709921	99.611253042807107	99.284182570471458	98.796779789815176	98.098897841658868	95.921060069836116	92.668429332466687	45.880612454131189	13.836509451097113	10.720866299257867	8.351874484728947	6.864347710300321	5.780774800323720	0.000000000000000
-1.0	31	4.917749378263139	5.752958359459021	6.861983955612077	8.315310092396295	10.211319208105165	13.470865257308784	50.235818808531320	92.218319861086457	96.066132005479901	97.450445420712271	98.295506508303717	99.024435976845012	99.561213156112061	100.087784913268436	100.432185174668504	100.732430244532438	100.872661478846865	100.258671175585931	100.021225458259551	99.420800020455246	98.991225904068429	98.975183022075200	99.075196065056417	98.718222850909441	98.742554604678332	98.520407096998454	98.356782171358077	98.187321779154530	98.435329054296034	98.590616199719236	99.174396975940184	99.135624366817026	99.279279622955826	99.473484005833285	99.943333196713084	100.042565356652347	99.974940086633737	100.194125085419969	100.235422716118038	100.061607916964448	99.624570282125575	99.376526389057659	99.149468483939941	97.959753768104321	96.537969707598180	92.707800596583752	45.528902345300679	13.689337968821590	10.205227119753939	8.355294760269270	6.625039796765837	5.759224318443721	4.925824638273234
-1.5	30	0.000000000000000	5.580241056729880	6.836937649960757	8.178535227492429	10.467266407596037	13.332227650315463	51.857812171852117	91.958854011275022	95.269776704802879	97.568730802655821	98.461147447017737	99.402252221682531	99.823575623229019	100.256273073023692	100.439593065606374	100.716259839941273	100.418905160862721	100.111460313404621	99.925742863470759	99.457366224026373	99.181519619939721	98.945345983219141	99.145788218032010	98.963064187888861	98.906242384761057	98.858927668374591	98.615007964308774	98.519433766299414	98.672691957757422	98.564554342887050	98.932284302975475	98.949424038713204	99.292490915833625	99.591752236590523	100.129441379141070	100.377467217096367	100.242137935653375	100.421707355278372	100.419079488943893	100.569958440904259	99.957991517171749	99.447884219693634	98.978423260296253	98.052679039220294	95.778385967045480	92.747171860700831	44.214918671852921	13.542166486546066	10.551231954985244	8.239037639828361	6.771590686258359	5.705258038412091	0.000000000000000
-2.0	29	4.812304683356461	5.702015207284224	6.726990360008643	8.227688590349560	10.146983544471091	13.447053060999835	53.479805535172908	92.164075338653987	95.485389999800759	97.324033523070753	98.578100255428893	99.414038580772186	100.074564042097805	100.199398343341286	100.353654174792055	100.223226093995763	99.975239011258140	100.114009590895066	100.112919458192465	99.783355701526389	99.332140368444954	99.293160881406862	99.599546635963648	99.196660764404939	99.060423078102446	98.922767956973814	98.724888251203026	98.922502589071797	99.171450667547191	98.955403126077528	99.040761854361463	99.204461214295691	99.349507765074947	99.965169914796220	100.605212866164337	100.404365285583467	100.194437083605038	100.356431341968474	100.449229443474891	100.358281264910957	100.189553125963528	99.618336663585694	99.263661298331158	97.672482490054165	95.775723260662616	93.072073586536192	42.900934998405162	13.606519907411464	10.218496573812610	8.280670528673905	6.517027270027148	5.685795834580038	4.850252163611435
-2.5	28	0.000000000000000	5.688524729041911	6.728784508351837	7.858245229426077	10.491003074939039	13.561878471684208	55.769216895317058	92.369296666032952	95.536771322721592	97.663913034397524	98.746485915138422	99.601237803879513	99.962594022324225	100.113102083451594	100.089800726232653	99.847751349991569	100.187263629355755	100.256419580725023	100.237239548762034	100.230996755441765	99.613411680306768	99.295610537999721	99.394627481629243	99.163609155664787	99.194667605302698	99.046832830215195	99.078985972641277	99.274237671237529	99.193674643149450	99.044845639514378	99.252383806355127	99.478151199033135	99.802202688692688	100.314206791355076	100.392489254592533	100.440343975468110	100.330640075830331	100.360351485515594	100.351981112019331	100.224384049301165	100.071449635885486	99.572248010354429	98.830800712282738	97.597866362002577	95.757396962071340	93.396975312371552	42.494003692830923	13.670873328276864	10.622159382247780	8.148120631027499	6.722165501417110	5.670645866269476	0.000000000000000
-3.0	27	4.799562899831139	5.657550103169872	6.641377714930717	8.235356429054345	10.396905054174777	13.659841167952514	58.058628255461201	92.550914167056732	96.628485590655131	97.792243027583623	99.142692566847771	99.514551965100836	100.061472159867961	100.026548832013475	100.044695296695366	100.229361955279686	100.669644575448288	100.598079590108114	100.348622400688853	100.121864282329184	99.594899059340648	99.605477052989443	99.519743596888802	99.369035939471374	99.507805357228349	99.232549113478413	99.269985137909373	99.280460268099205	99.284164594298673	99.416621184740876	99.445776532511516	99.795677339079432	100.066944999307623	100.193226864281897	100.210193385382610	100.332323233297302	100.327427758732554	100.345989214731318	100.373959469785646	100.279323123787862	100.299613357922837	99.556676417212927	98.889427178442787	97.690513098023615	96.259022913248643	93.047551975698894	42.087072387256683	13.536399016539749	10.451146995874151	8.290781106129634	6.552868238344317	5.641376024355267	4.780209666223026
-3.5	26	0.000000000000000	5.500735068875723	6.666334860643735	8.044897717685814	10.609443327914985	13.757803864220822	58.309564595010208	92.732531668080526	95.778626565719620	97.733880918434053	98.766454276354082	99.252805329808098	99.754207267619151	99.886925788038980	100.164251595607865	100.355356598983519	100.625103877293256	101.117631803570291	100.626719932171810	100.312938913845485	100.118901011501094	100.011655017728614	99.719237993823725	99.284985648103572	99.465764257135632	99.105573128560721	99.344519484681115	99.293453668951273	99.637186038038010	99.891697972638951	99.961104064314441	100.191836625465442	100.220737399045390	100.181562281082265	100.371950023245702	100.351327813605948	100.288524966867655	100.322218144891465	100.288364984808723	100.219335618141827	99.840037696899046	99.465417122131669	98.829206364769064	98.015735938400454	95.778794620104122	92.698128639026223	40.213276828966926	13.401924704802633	10.333518311971250	8.010988559272569	6.686840524838300	5.561780326584248	0.000000000000000
-4.0	25	4.673031783994702	5.510100113285046	6.478328941082688	8.122599559842323	10.238166675578526	13.649365939500131	58.560500934559215	92.841589819873917	96.019608085708754	97.482801494786088	98.936438290326407	99.243481590073699	99.815625792761580	99.903022736081383	100.370028698713611	100.347553296188195	100.357782531170912	100.599882544955818	100.727686610582595	100.539585964273542	100.556111055089644	100.233638000000980	100.060567712573913	99.884232854110309	99.964692894649872	99.767088842122078	99.709066003303093	99.764484594726554	100.079427916263128	100.118952190153323	100.315105126641882	100.345305853334480	100.442605690326246	100.452815949432960	100.744716612911972	100.389958550047766	100.153126150240652	100.289368597857305	100.237946706415954	99.949674459743505	99.375784689399836	99.275174347486541	98.946245220101360	97.676172153719307	96.142290989741156	92.722116569055743	38.339481270677169	13.537225173238788	9.470012987935650	7.970463190087642	6.621724975152066	5.569087061988697	4.716814967243264
-4.5	24	0.000000000000000	5.388304659187071	6.538301725237330	7.729004905022261	10.359828483709801	13.540928014779439	58.411913810800172	92.950647971667308	95.696734503091719	97.241278684675137	98.456772294252829	98.969056947398727	99.383621088601345	99.539510664811345	100.138053626697243	100.307045355884725	100.304491712031876	100.196429234499504	100.536211067696385	100.561607277576442	100.391870526010806	100.306218214611718	100.237542796314557	100.226685161113892	100.263619121913862	100.289023341974641	100.083252127685313	99.975990790388693	100.162137582377795	100.189577745069300	100.459698255739085	100.431675970904351	100.456421829467487	100.442379213411343	100.460856146908299	100.310663623432518	100.295463144758969	100.444183389881118	100.315411617549557	99.965630825016376	99.608678522190985	99.313250358313269	98.580000544217299	97.600416466634229	95.680181043459982	92.746104499085263	38.441815789928619	13.672525641674941	10.118361533267599	7.779126237990285	6.530806569754683	5.376027978975208	0.000000000000000
-5.0	23	4.672862490765478	5.468048498980283	6.557568395657301	7.967472914925560	9.931214339458982	13.554071478348119	58.263326687041129	92.889200261762284	96.575403270315690	97.423906662445845	98.680315254611045	98.958301318845599	99.210290949433713	99.713130641478514	100.335629787379290	100.378674319061346	100.356709726572362	100.432517902639816	100.659121148126999	100.334627720204494	100.143545556765432	100.316240269122588	100.356700096958704	100.366945427354167	100.574075089917045	100.372326184963512	100.358928375074811	100.162677624205372	100.403553877790060	100.341089046967809	100.902434180340805	100.594855548051314	100.509026443227995	100.429227730302898	100.345665137877333	100.312620672453789	100.273879415481559	100.416948381290609	100.613885548884795	100.034170979294800	99.780048216034473	99.191657428600081	98.460090131820337	97.457512574709710	96.231912218379279	92.445946098596664	38.544150309180068	13.422402394140793	9.551781265469517	7.860740060558624	6.346347086901170	5.415100326812517	4.609761407194543
