0.0	33	4952.075996968267646	0.000000000000000	10939.685129652139950	0.000000000000000	59162.232664534203650	0.000000000000000	178488.118547888036100	0.000000000000000	189954.413058323058100	0.000000000000000	191980.202742381836300	0.000000000000000	192810.782559725776100	0.000000000000000	192040.043335546215500	0.000000000000000	191497.901716176711500	0.000000000000000	192487.239443714846900	0.000000000000000	194391.433339073351800	0.000000000000000	192082.248401599936200	0.000000000000000	193841.588181315077200	0.000000000000000	192652.835528635798200	0.000000000000000	194582.811352609103800	0.000000000000000	195392.466197409259600	0.000000000000000	194434.275964211032300	0.000000000000000	194115.971241739869600	0.000000000000000	194356.094568614615100	0.000000000000000	195342.582369975192700	0.000000000000000	192266.704859583027400	0.000000000000000	194923.399006693362000	0.000000000000000	190339.300910994381400	0.000000000000000	185427.402979351347300	0.000000000000000	64706.554914480511800	0.000000000000000	11284.027034031701990	0.000000000000000	5182.902540635925106
-0.5	32	0.000000000000000	6691.381103704136876	0.000000000000000	19030.649324695390530	0.000000000000000	135403.655164925818100	0.000000000000000	189315.391104374575700	0.000000000000000	197145.212629686488100	0.000000000000000	193017.992241144471300	0.000000000000000	194048.240636678820000	0.000000000000000	194012.667896900064100	0.000000000000000	192392.842549752997000	0.000000000000000	189771.183464783564000	0.000000000000000	190915.322058324847600	0.000000000000000	193960.642744655720900	0.000000000000000	196180.246621535654400	0.000000000000000	195136.871821298409500	0.000000000000000	202730.437189646763700	0.000000000000000	195293.520512294111500	0.000000000000000	197030.164397444255900	0.000000000000000	191017.465244885825100	0.000000000000000	192420.575571298017200	0.000000000000000	194322.677973861602400	0.000000000000000	189329.388204357324900	0.000000000000000	198917.569431169715200	0.000000000000000	193964.724672574142500	0.000000000000000	152124.690332501923000	0.000000000000000	22816.973534783061040	0.000000000000000	7646.645896454578178	0.000000000000000
-1.0	31	5110.551459781553604	0.000000000000000	11024.041729485057660	0.000000000000000	57391.766985465743340	0.000000000000000	179669.071323921525600	0.000000000000000	189843.888601939834200	0.000000000000000	189368.700797342840800	0.000000000000000	193517.878689740435200	0.000000000000000	191418.381088598835000	0.000000000000000	194419.137750726804400	0.000000000000000	192559.472458954027400	0.000000000000000	190762.222343083703900	0.000000000000000	191889.025840622634900	0.000000000000000	193968.746610055881300	0.000000000000000	192590.402015247294900	0.000000000000000	193698.392631978029400	0.000000000000000	193258.518622691859500	0.000000000000000	193643.494028793502400	0.000000000000000	191210.418076014757400	0.000000000000000	195878.698672502912800	0.000000000000000	192208.704882647667600	0.000000000000000	194478.425798604032000	0.000000000000000	192308.097640901862200	0.000000000000000	191054.036029181850600	0.000000000000000	181468.329406108125100	0.000000000000000	62141.675100486390880	0.000000000000000	11217.429626982939230	0.000000000000000	5278.521139028022844
-1.5	30	0.000000000000000	6980.955613682682270	0.000000000000000	19001.851550019622660	0.000000000000000	137318.457660742016700	0.000000000000000	187478.504168047395100	0.000000000000000	193679.713765156047900	0.000000000000000	191175.199531402642600	0.000000000000000	193346.262482492777000	0.000000000000000	193312.228134664212100	0.000000000000000	195648.039243123115700	0.000000000000000	193759.513002439547600	0.000000000000000	191658.810101842129400	0.000000000000000	195895.095982296537800	0.000000000000000	194560.948059001355400	0.000000000000000	193636.500747443788000	0.000000000000000	194877.630022043857000	0.000000000000000	191933.802107920637400	0.000000000000000	196390.757372454478200	0.000000000000000	196591.272455685481000	0.000000000000000	190621.702894550806400	0.000000000000000	196589.848343576100900	0.000000000000000	198333.455314482591400	0.000000000000000	193144.316344276245200	0.000000000000000	193097.437086498044700	0.000000000000000	149461.998093578819000	0.000000000000000	22413.179299347692000	0.000000000000000	7384.582085328344874	0.000000000000000
-2.0	29	5055.438925808420208	0.000000000000000	11107.953419213959930	0.000000000000000	59914.458378809758870	0.000000000000000	181301.365805967623600	0.000000000000000	188743.970542761351700	0.000000000000000	191243.633470394503100	0.000000000000000	191626.601840358285700	0.000000000000000	195886.054864698468000	0.000000000000000	190975.964751869381900	0.000000000000000	191880.867448771139600	0.000000000000000	191738.951627518457800	0.000000000000000	193944.550817224429900	0.000000000000000	193593.353943278692900	0.000000000000000	192616.523549885227100	0.000000000000000	193236.542693538620400	0.000000000000000	192550.652105337852800	0.000000000000000	193623.744688393431700	0.000000000000000	194437.727428991522200	0.000000000000000	192930.310201861284400	0.000000000000000	193363.100860598293400	0.000000000000000	196439.439991965715300	0.000000000000000	194582.747979545092700	0.000000000000000	194860.956867621105600	0.000000000000000	184252.539826025342300	0.000000000000000	62960.760624304079100	0.000000000000000	11198.737282516909540	0.000000000000000	5166.839778252313408
-2.5	28	0.000000000000000	7143.256776107944461	0.000000000000000	19188.012749725945470	0.000000000000000	141340.875093674927500	0.000000000000000	193170.689730958401900	0.000000000000000	190797.102807324845400	0.000000000000000	194022.264656857150800	0.000000000000000	195934.934202757111000	0.000000000000000	191450.293517717567700	0.000000000000000	191994.134016940515700	0.000000000000000	197866.230715959769400	0.000000000000000	192996.040063848631700	0.000000000000000	190830.901808809430800	0.000000000000000	195650.531923714967000	0.000000000000000	193155.216632791125400	0.000000000000000	193549.581686094548800	0.000000000000000	194197.027983548148800	0.000000000000000	194744.483904201333600	0.000000000000000	193551.983291117474400	0.000000000000000	188839.518603258067700	0.000000000000000	195308.388553978758900	0.000000000000000	197173.944929031946200	0.000000000000000	193867.570072394650200	0.000000000000000	192385.047680992138300	0.000000000000000	149894.126218057848800	0.000000000000000	21694.381594378672160	0.000000000000000	7221.269693193051353	0.000000000000000
-3.0	27	4901.598396805605262	0.000000000000000	10963.161726208101750	0.000000000000000	62800.991683947606360	0.000000000000000	181061.474811874359200	0.000000000000000	190195.388466159958600	0.000000000000000	192395.048405052366400	0.000000000000000	193516.907986193691600	0.000000000000000	191968.446527975349400	0.000000000000000	191544.575240548845600	0.000000000000000	192971.625054165371700	0.000000000000000	192718.631346872716700	0.000000000000000	191775.431636784982400	0.000000000000000	194064.776265948516100	0.000000000000000	191340.484143163514100	0.000000000000000	193829.734142588480600	0.000000000000000	194043.189148271340000	0.000000000000000	192966.198643287702000	0.000000000000000	192829.005326489248600	0.000000000000000	192341.254567514231900	0.000000000000000	195230.479924241139100	0.000000000000000	197101.211434438882900	0.000000000000000	194448.038696017698400	0.000000000000000	194337.103653384081600	0.000000000000000	181890.191321670194200	0.000000000000000	65864.485387940047080	0.000000000000000	11056.518363092567600	0.000000000000000	5131.837669975197968
-3.5	26	0.000000000000000	6906.586640435495610	0.000000000000000	19562.303797368633240	0.000000000000000	136902.370896315842400	0.000000000000000	192460.912908484955600	0.000000000000000	192091.614706140651800	0.000000000000000	194917.844396399654200	0.000000000000000	192778.020583253004600	0.000000000000000	194299.816760552406800	0.000000000000000	196181.229163800628200	0.000000000000000	195967.587402273144100	0.000000000000000	190367.434126258973300	0.000000000000000	197089.920391187188200	0.000000000000000	190923.005462225584800	0.000000000000000	194220.673169367888500	0.000000000000000	193265.295700171089300	0.000000000000000	193999.623419184848900	0.000000000000000	192062.792245182237800	0.000000000000000	192397.117581783473700	0.000000000000000	195046.544909324758900	0.000000000000000	196447.083325645391600	0.000000000000000	195388.263683058932700	0.000000000000000	195117.708898912183900	0.000000000000000	191222.954920631746100	0.000000000000000	145642.746996424422800	0.000000000000000	20229.525146576401310	0.000000000000000	7321.889305220082860	0.000000000000000
-4.0	25	4992.652643265965708	0.000000000000000	11522.826222072675590	0.000000000000000	62359.790107072825780	0.000000000000000	178248.111670526996000	0.000000000000000	189776.381880264671000	0.000000000000000	191723.058927968755600	0.000000000000000	191588.051897421595600	0.000000000000000	191353.347225553268800	0.000000000000000	193790.755983318842500	0.000000000000000	193773.748419090581600	0.000000000000000	192864.632300247554700	0.000000000000000	192676.851203722035300	0.000000000000000	191578.862359448190600	0.000000000000000	193657.863929351122400	0.000000000000000	191865.302904813666800	0.000000000000000	191950.770669573219500	0.000000000000000	192805.101268916361700	0.000000000000000	192744.901223738794200	0.000000000000000	191817.558319260773700	0.000000000000000	192817.292916168924400	0.000000000000000	193885.272847466054400	0.000000000000000	194467.259205161302800	0.000000000000000	192849.299698963470300	0.000000000000000	183212.792000745568700	0.000000000000000	57679.155225862050430	0.000000000000000	11277.310916178043040	0.000000000000000	4992.801912851688030
-4.5	24	0.000000000000000	6848.900549796001542	0.000000000000000	18633.040578449039460	0.000000000000000	141546.050799757213100	0.000000000000000	189978.105161561834400	0.000000000000000	189757.968651899980600	0.000000000000000	190838.046401805739200	0.000000000000000	188777.757730780489500	0.000000000000000	192373.038805869087800	0.000000000000000	196189.281874797656200	0.000000000000000	192479.018485482723900	0.000000000000000	194860.814216072700200	0.000000000000000	193881.740505040681400	0.000000000000000	194999.808793518546700	0.000000000000000	193740.056963552022400	0.000000000000000	197400.497849340259600	0.000000000000000	191499.685047278995600	0.000000000000000	193746.749462370207800	0.000000000000000	192828.978474182164100	0.000000000000000	191462.695794460858400	0.000000000000000	195745.275731965375600	0.000000000000000	197723.873805826529900	0.000000000000000	197071.416503905435100	0.000000000000000	190456.304455341247400	0.000000000000000	144672.383620659326000	0.000000000000000	20451.013640488778040	0.000000000000000	7125.694548774123178	0.000000000000000
-5.0	23	5048.553662822545448	0.000000000000000	11105.013081795978000	0.000000000000000	63405.278041237521400	0.000000000000000	179553.087980214622800	0.000000000000000	191447.749421883345400	0.000000000000000	191354.150526885176100	0.000000000000000	188362.948882120748800	0.000000000000000	189960.934454751783000	0.000000000000000	192525.647941880772100	0.000000000000000	190928.540447588922700	0.000000000000000	193545.023032709752400	0.000000000000000	191198.468478825729100	0.000000000000000	191141.124534075730500	0.000000000000000	195154.421285117656200	0.000000000000000	190892.926719302893600	0.000000000000000	193407.131207857659300	0.000000000000000	191128.310325839091100	0.000000000000000	193378.654346928291500	0.000000000000000	190443.605141934036500	0.000000000000000	193583.045169371238400	0.000000000000000	192960.333875982032600	0.000000000000000	193336.472922973247500	0.000000000000000	191036.703084931010400	0.000000000000000	180811.820723037468300	0.000000000000000	58155.388230174852650	0.000000000000000	11157.222203833956880	0.000000000000000	4866.167746361769786
-5.5	22	0.000000000000000	6842.910411699498582	0.000000000000000	19785.777067763323430	0.000000000000000	141719.543576747441000	0.000000000000000	190014.227773381047900	0.000000000000000	191957.189123715739700	0.000000000000000	190489.078747659805200	0.000000000000000	192450.167270995822000	0.000000000000000	198652.906779169599800	0.000000000000000	194484.715843749116200	0.000000000000000	190049.215298588416800	0.000000000000000	191456.527644252870200	0.000000000000000	192946.002079432451900	0.000000000000000	191703.918806270725300	0.000000000000000	191935.935879156779300	0.000000000000000	195936.223067002894800	0.000000000000000	196009.405369356158200	0.000000000000000	193234.819646339718000	0.000000000000000	193090.961554313718800	0.000000000000000	193926.660804501792900	0.000000000000000	195617.994927921070500	0.000000000000000	197442.820985654107100	0.000000000000000	194420.517904750187900	0.000000000000000	187180.803804791648900	0.000000000000000	147517.934312687430100	0.000000000000000	20694.174809371768790	0.000000000000000	7223.666157574450154	0.000000000000000
-6.0	21	4897.161008096916703	0.000000000000000	11034.715124585358350	0.000000000000000	63862.327986824173420	0.000000000000000	179470.807030566415000	0.000000000000000	186821.285847671562800	0.000000000000000	189540.881786667247100	0.000000000000000	191516.200261560501500	0.000000000000000	191131.859426580544100	0.000000000000000	190261.323802386818000	0.000000000000000	192016.651467831223300	0.000000000000000	193352.469302178942600	0.000000000000000	192096.599538786860600	0.000000000000000	194229.909852471551900	0.000000000000000	191921.842422984744200	0.000000000000000	190848.003692215133900	0.000000000000000	192359.614713095506900	0.000000000000000	194802.407557712344000	0.000000000000000	191273.986285767838100	0.000000000000000	190614.177325717435400	0.000000000000000	194041.627351977542300	0.000000000000000	193242.612933095370000	0.000000000000000	191118.925047769967900	0.000000000000000	192839.151893504138600	0.000000000000000	178402.310469496267600	0.000000000000000	57415.142873487362520	0.000000000000000	10675.433242842678740	0.000000000000000	4718.485688816384026
-6.5	20	0.000000000000000	6570.968878650895022	0.000000000000000	19856.857408776668310	0.000000000000000	140493.125731913722100	0.000000000000000	186932.240284909057700	0.000000000000000	186188.195520287350500	0.000000000000000	194482.595252016151800	0.000000000000000	194564.981429084728000	0.000000000000000	191533.338642083021100	0.000000000000000	199764.203241111972600	0.000000000000000	196422.767062853381500	0.000000000000000	192290.600587002874800	0.000000000000000	191711.755715655104700	0.000000000000000	196330.486101892980500	0.000000000000000	192424.588875960500400	0.000000000000000	192330.678007591835900	0.000000000000000	193310.492965066310700	0.000000000000000	196871.426048451277900	0.000000000000000	193061.433329641004100	0.000000000000000	192743.121436909074000	0.000000000000000	195313.300879643706100	0.000000000000000	197950.798281749535800	0.000000000000000	191073.116358678526000	0.000000000000000	194507.660999610787300	0.000000000000000	144894.615961921576000	0.000000000000000	19530.346169282518530	0.000000000000000	6685.401298939418666	0.000000000000000
-7.0	19	4863.353716947573048	0.000000000000000	11074.397808344405350	0.000000000000000	65207.685060466224970	0.000000000000000	175790.230462321342200	0.000000000000000	187695.997953199344900	0.000000000000000	189985.352061396901300	0.000000000000000	191816.973131778242500	0.000000000000000	193283.893066261516600	0.000000000000000	192779.193749327503600	0.000000000000000	190224.928132240078400	0.000000000000000	191658.680878541083100	0.000000000000000	191349.027655773010300	0.000000000000000	194112.303676267794800	0.000000000000000	192496.508835580956700	0.000000000000000	192939.451101987651800	0.000000000000000	190561.117870033776800	0.000000000000000	191677.341766131809000	0.000000000000000	192485.655535073921800	0.000000000000000	191149.882849367510100	0.000000000000000	193001.023867979936800	0.000000000000000	192265.291459866159100	0.000000000000000	191418.923942571156700	0.000000000000000	190024.334479976125300	0.000000000000000	179610.622603761905300	0.000000000000000	54761.746144732627720	0.000000000000000	10181.108845861082955	0.000000000000000	4657.468514468891954
-7.5	18	0.000000000000000	6520.308661988427048	0.000000000000000	19372.177702309905730	0.000000000000000	138586.064540640392800	0.000000000000000	180878.533188489964200	0.000000000000000	183164.849125466804200	0.000000000000000	189267.881704727420600	0.000000000000000	190355.268544621503700	0.000000000000000	189256.012525799073000	0.000000000000000	191340.192652455240000	0.000000000000000	187493.411675581097400	0.000000000000000	192800.547454385960000	0.000000000000000	196831.350107622944000	0.000000000000000	192819.869510169897700	0.000000000000000	194960.925646674819300	0.000000000000000	191526.408440327824800	0.000000000000000	193534.117531721160000	0.000000000000000	193167.039351810410200	0.000000000000000	190913.128013557696200	0.000000000000000	193330.332973498501800	0.000000000000000	192090.702823928091700	0.000000000000000	193634.694526535051400	0.000000000000000	191427.806636472349000	0.000000000000000	188488.231497775093900	0.000000000000000	139643.177564178447900	0.000000000000000	18322.350255294033560	0.000000000000000	6207.217093995677714	0.000000000000000
-8.0	17	4551.006616227286031	0.000000000000000	11005.033211071820920	0.000000000000000	66552.110951231501530	0.000000000000000	175067.977428995887800	0.000000000000000	184712.728114820987700	0.000000000000000	188287.533931146608700	0.000000000000000	192095.502669031324300	0.000000000000000	188412.830273274448700	0.000000000000000	190764.440559096547100	0.000000000000000	189460.434818567242500	0.000000000000000	190545.185329494852300	0.000000000000000	191578.604189901438100	0.000000000000000	189672.822719081683300	0.000000000000000	186617.928875721292600	0.000000000000000	190488.836421542655400	0.000000000000000	188951.593703649094100	0.000000000000000	189647.951639831560900	0.000000000000000	191297.677200672857000	0.000000000000000	190137.711342045513400	0.000000000000000	192381.074644994572700	0.000000000000000	191943.638178608875000	0.000000000000000	189319.807862525718500	0.000000000000000	188370.034756049135500	0.000000000000000	173890.249356332846200	0.000000000000000	55712.129275097177020	0.000000000000000	9866.621398636396407	0.000000000000000	4444.904010458833000
-8.5	16	0.000000000000000	6132.585205592728016	0.000000000000000	19573.563442899721850	0.000000000000000	136021.407031471171600	0.000000000000000	180091.071233034483200	0.000000000000000	186908.509401704766800	0.000000000000000	190086.118995730939800	0.000000000000000	188735.472184342914300	0.000000000000000	194913.626770302857000	0.000000000000000	193105.433448546711600	0.000000000000000	187554.937460780638500	0.000000000000000	189191.685454394581000	0.000000000000000	189500.038801909977300	0.000000000000000	187921.645684428105600	0.000000000000000	189512.925909660087200	0.000000000000000	195245.443287030037000	0.000000000000000	188134.816730728838600	0.000000000000000	192491.164317980787000	0.000000000000000	194434.182607954397100	0.000000000000000	187655.675431858602700	0.000000000000000	194102.768763894535400	0.000000000000000	192795.862038619525300	0.000000000000000	192073.327053889574000	0.000000000000000	187875.747672455763700	0.000000000000000	139769.544844241085200	0.000000000000000	18203.713284651574210	0.000000000000000	6307.228784406493105	0.000000000000000
-9.0	15	4132.544089181007621	0.000000000000000	9645.671846802706568	0.000000000000000	62708.205925356553060	0.000000000000000	173114.443581758387200	0.000000000000000	182331.359941684379000	0.000000000000000	183773.213580001960500	0.000000000000000	185695.657052849768700	0.000000000000000	184648.260933501937000	0.000000000000000	186707.418529972987000	0.000000000000000	189165.530932636640500	0.000000000000000	187746.575268807297100	0.000000000000000	186978.945317302073800	0.000000000000000	187707.840176937053900	0.000000000000000	188992.072717515024100	0.000000000000000	188094.840437618171600	0.000000000000000	190333.974360413878500	0.000000000000000	187565.460363008227400	0.000000000000000	187774.830747222295000	0.000000000000000	188454.702092109713700	0.000000000000000	189496.027679498045500	0.000000000000000	190129.090928655088600	0.000000000000000	188317.127623917709600	0.000000000000000	184732.905432353931200	0.000000000000000	170467.547179225512100	0.000000000000000	49381.286740927702340	0.000000000000000	9073.339143199351384	0.000000000000000	3969.683325210512066
-9.5	14	0.000000000000000	5244.421297140355818	0.000000000000000	16032.738875765960980	0.000000000000000	130354.841863146153600	0.000000000000000	176201.406259042793000	0.000000000000000	182108.050750927795900	0.000000000000000	184664.401248731679500	0.000000000000000	180689.709505507955300	0.000000000000000	185544.299319085868800	0.000000000000000	181890.989883639529600	0.000000000000000	183382.855681708606400	0.000000000000000	189809.505526608729300	0.000000000000000	181407.709738941834100	0.000000000000000	184845.826325568632400	0.000000000000000	186058.671354936348500	0.000000000000000	189704.020965385134300	0.000000000000000	186673.291626286634700	0.000000000000000	190469.826368286536300	0.000000000000000	187657.523246324010000	0.000000000000000	188107.115093052707400	0.000000000000000	186462.401514577446500	0.000000000000000	190504.734333461208700	0.000000000000000	184986.766093737329400	0.000000000000000	175480.519976429408400	0.000000000000000	125663.178866153975800	0.000000000000000	15795.963711732058070	0.000000000000000	5264.352633053460522	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	7395.571164034733556	0.000000000000000	36283.416702737602460	0.000000000000000	140676.248999998351800	0.000000000000000	162088.723845506552600	0.000000000000000	168439.057844180060800	0.000000000000000	166414.972667758032900	0.000000000000000	169849.844295896415100	0.000000000000000	173456.774651590094400	0.000000000000000	171328.843031212571100	0.000000000000000	172346.079432701371800	0.000000000000000	173899.780847176531100	0.000000000000000	173297.601099504507200	0.000000000000000	173602.598604192200600	0.000000000000000	171621.279160673933800	0.000000000000000	171168.663281034241700	0.000000000000000	174319.918391322105900	0.000000000000000	173390.423656915925700	0.000000000000000	174229.996680083859200	0.000000000000000	172494.897881421609800	0.000000000000000	175157.269051716808500	0.000000000000000	173533.476428282650900	0.000000000000000	171530.907703848555700	0.000000000000000	145666.387340534856800	0.000000000000000	32869.135047165349530	0.000000000000000	7043.084507016154930	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	8758.650777893273698	0.000000000000000	39100.085543870700350	0.000000000000000	104563.441245838126630	0.000000000000000	109517.163737324357500	0.000000000000000	114457.043154715880500	0.000000000000000	112633.849935625999900	0.000000000000000	115195.394795289132200	0.000000000000000	117775.104337126744200	0.000000000000000	118939.390315418859200	0.000000000000000	117654.367851176110000	0.000000000000000	121408.293470090924500	0.000000000000000	119631.484036103851400	0.000000000000000	126708.990208983261200	0.000000000000000	124393.957166135762200	0.000000000000000	126538.148056794962000	0.000000000000000	124717.523968946989000	0.000000000000000	125607.814243614906400	0.000000000000000	128649.411066756918400	0.000000000000000	129446.346205182664600	0.000000000000000	134410.119264472916300	0.000000000000000	128100.510802859877000	0.000000000000000	121081.181776872166700	0.000000000000000	45097.992978588270490	0.000000000000000	8770.400713293724038	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	9554.585705503506688	0.000000000000000	25485.644055530410700	0.000000000000000	36251.778042522928440	0.000000000000000	38284.172235174111850	0.000000000000000	39636.422656265371190	0.000000000000000	39572.162559070748100	0.000000000000000	40773.177805450359300	0.000000000000000	41739.457848272257250	0.000000000000000	42874.720497560869260	0.000000000000000	43303.533420466388640	0.000000000000000	42492.674507784802700	0.000000000000000	42623.596634843641370	0.000000000000000	43159.328398264617140	0.000000000000000	46917.681909010636440	0.000000000000000	47072.746279340593900	0.000000000000000	46759.926604915235660	0.000000000000000	47458.048493927897660	0.000000000000000	50033.155123239448580	0.000000000000000	51620.236987006421260	0.000000000000000	49649.568009352042280	0.000000000000000	50556.747068782264250	0.000000000000000	32301.415378480669460	0.000000000000000	9945.274414651135885	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	7765.656084151840332	0.000000000000000	12101.145699851622340	0.000000000000000	13935.209251815236710	0.000000000000000	14694.353233094307140	0.000000000000000	15628.287136455019210	0.000000000000000	15217.361405733838180	0.000000000000000	15424.713456182316800	0.000000000000000	15245.360966978774740	0.000000000000000	15937.979915956737390	0.000000000000000	16551.662988876079910	0.000000000000000	16722.714391972902380	0.000000000000000	16676.769510142879880	0.000000000000000	16861.295790891774230	0.000000000000000	16582.532455381759060	0.000000000000000	17257.393688555453990	0.000000000000000	17032.802641441881860	0.000000000000000	17385.722192473938780	0.000000000000000	17949.056989057073220	0.000000000000000	17908.168852145565320	0.000000000000000	17029.875708677580400	0.000000000000000	14209.669285221809330	0.000000000000000	8267.787156957403568	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5895.513703564840398	0.000000000000000	7384.959490933902088	0.000000000000000	8289.110411553534504	0.000000000000000	8662.280580317403292	0.000000000000000	8710.258442694124824	0.000000000000000	8822.428961315572451	0.000000000000000	9026.883645361711388	0.000000000000000	8895.816537507806060	0.000000000000000	8884.986811087852402	0.000000000000000	9083.710634024117098	0.000000000000000	9378.591173634262304	0.000000000000000	9273.967731282102250	0.000000000000000	9349.777492883116793	0.000000000000000	9518.923327764263377	0.000000000000000	9714.168861653311978	0.000000000000000	9361.938684006618132	0.000000000000000	9596.907793708864119	0.000000000000000	9568.692674493087907	0.000000000000000	8992.408935649773412	0.000000000000000	8547.334241367803770	0.000000000000000	6459.713745471398397	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4280.125525078850842	0.000000000000000	5150.650047522390196	0.000000000000000	5453.964443005290377	0.000000000000000	5450.915634302457874	0.000000000000000	5564.093612833295083	0.000000000000000	5679.142156943462396	0.000000000000000	5843.827330275706118	0.000000000000000	5897.400375706176419	0.000000000000000	5838.562522023753445	0.000000000000000	5937.143672788260119	0.000000000000000	5841.374826053813194	0.000000000000000	6025.486838824251208	0.000000000000000	6026.463275008924029	0.000000000000000	6027.449378782165695	0.000000000000000	5922.679099312847938	0.000000000000000	6033.935580936127735	0.000000000000000	5885.827430447558072	0.000000000000000	5773.807450128379060	0.000000000000000	5382.484804627628364	0.000000000000000	4743.710327677463283	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3399.143771580372686	0.000000000000000	3895.867800092554262	0.000000000000000	4088.016126939455717	0.000000000000000	4146.538697991351910	0.000000000000000	4229.740256859919100	0.000000000000000	4369.252508859402951	0.000000000000000	4294.475162955485757	0.000000000000000	4308.280183023039172	0.000000000000000	4447.841138945499552	0.000000000000000	4334.282713454040277	0.000000000000000	4465.283804852935646	0.000000000000000	4369.676503935414985	0.000000000000000	4503.647322925365188	0.000000000000000	4465.973517685160004	0.000000000000000	4483.753443522638918	0.000000000000000	4299.181740797811472	0.000000000000000	4291.125814570481452	0.000000000000000	4178.584392010388001	0.000000000000000	3727.941908389950640	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2866.274089512386126	0.000000000000000	2974.299712507114236	0.000000000000000	3099.425011921513942	0.000000000000000	3386.919103058214660	0.000000000000000	3391.538575305940412	0.000000000000000	3342.903744174344410	0.000000000000000	3341.596624291759781	0.000000000000000	3522.459312883640450	0.000000000000000	3496.401511714447679	0.000000000000000	3385.660152052734702	0.000000000000000	3447.000624821479050	0.000000000000000	3573.356735768223644	0.000000000000000	3591.371417109695358	0.000000000000000	3478.502768611194824	0.000000000000000	3366.022257691842697	0.000000000000000	3420.636355150472354	0.000000000000000	3230.266634195264487	0.000000000000000	3059.317136118784220	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2643.542459549529667	0.000000000000000	2745.619240983337022	0.000000000000000	2828.113290266837794	0.000000000000000	2952.790987584076902	0.000000000000000	2998.101110361345491	0.000000000000000	2964.496959462519499	0.000000000000000	2938.944404551078151	0.000000000000000	2974.092298000190567	0.000000000000000	3003.052120083568298	0.000000000000000	3023.784405525258990	0.000000000000000	3074.066241766241092	0.000000000000000	3018.337065944848746	0.000000000000000	3047.304238942394477	0.000000000000000	2973.969042773013370	0.000000000000000	2968.928130619040985	0.000000000000000	2839.047934554942913	0.000000000000000	2619.497271941851977	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2296.343460608176429	0.000000000000000	2400.527583758763285	0.000000000000000	2463.811692760144069	0.000000000000000	2513.362949355119326	0.000000000000000	2584.060282238090622	0.000000000000000	2576.632854477833916	0.000000000000000	2570.338751816959302	0.000000000000000	2592.735851599537000	0.000000000000000	2640.204924724355806	0.000000000000000	2642.588467047706672	0.000000000000000	2602.597277168885284	0.000000000000000	2626.489014274106012	0.000000000000000	2504.450114616850442	0.000000000000000	2562.607199217885864	0.000000000000000	2413.428696890798619	0.000000000000000	2435.925069306520527	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
